source,target,weight
1,18,1
1,19,7
0,1,70
1,7,49
1,6,116
1,20,2
1,34,116
0,18,8
7,18,4
6,18,29
19,30,4
9,19,4
6,19,12
19,34,7
15,19,2
0,34,68
0,2,32
0,23,13
0,40,7
0,7,114
0,6,151
0,39,18
0,9,45
0,5,43
0,19,9
0,4,6
0,16,27
0,41,22
0,11,49
0,28,5
0,30,21
0,10,6
0,12,8
0,14,30
0,26,8
3,7,18
2,7,10
7,38,8
7,11,67
7,39,18
7,34,63
6,7,376
7,8,93
7,19,4
7,20,10
7,9,24
4,7,5
7,40,8
7,22,9
7,14,65
5,7,39
7,12,5
7,15,29
2,6,54
6,34,356
6,11,51
6,20,13
4,6,1
6,22,10
6,15,32
20,34,21
20,28,1
2,20,1
0,20,8
20,38,5
20,26,1
5,20,3
20,31,2
12,20,2
16,20,5
20,22,1
14,20,25
20,39,3
20,41,1
13,20,1
11,20,10
34,38,40
1,14,54
14,40,15
9,14,130
2,14,47
11,14,25
14,39,280
14,34,248
3,14,18
14,15,18
6,14,161
14,32,15
3,34,74
3,6,59
9,40,8
39,40,29
15,40,11
1,40,40
40,41,24
38,40,30
9,15,6
15,39,26
15,34,114
11,15,28
15,41,7
15,38,4
0,15,19
11,39,15
34,39,82
1,39,39
9,39,29
6,39,53
32,39,5
1,5,21
1,35,3
1,41,51
1,29,21
1,3,45
32,34,21
1,2,15
1,9,59
1,23,3
1,16,12
1,28,11
1,26,5
1,38,15
6,13,43
6,9,28
6,41,60
6,28,72
6,32,65
6,26,11
5,34,60
34,40,38
34,41,120
26,34,29
3,39,19
39,41,37
16,39,13
32,41,7
7,30,40
7,26,7
5,14,36
13,14,21
8,14,32
5,39,22
5,30,16
5,11,15
5,6,55
5,8,21
5,32,1
5,23,30
5,27,7
5,38,12
0,8,36
6,8,57
30,32,4
32,40,2
16,32,10
3,18,6
18,30,4
18,26,7
9,18,1
18,38,8
12,18,4
14,18,10
13,18,31
3,30,28
3,9,25
3,13,7
30,34,37
2,30,34
8,30,39
26,30,5
14,30,27
15,30,9
1,30,21
11,30,18
30,39,22
9,30,16
30,38,8
12,30,7
30,40,4
21,30,2
13,30,11
4,30,7
9,26,1
2,26,5
14,26,9
15,26,2
2,9,11
9,34,98
9,11,14
9,38,2
9,12,12
9,31,1
9,21,1
9,13,6
4,9,4
14,38,33
14,28,8
14,16,31
14,22,3
4,14,3
13,15,5
6,40,66
6,16,25
6,37,19
1,8,8
1,32,19
34,35,5
8,34,52
16,34,58
14,31,18
14,33,2
14,29,5
12,14,5
14,41,57
6,27,3
14,27,3
1,27,1
16,19,1
1,13,18
15,16,25
16,41,14
6,30,26
30,41,9
1,12,1
2,34,58
12,34,8
18,34,28
13,34,53
7,32,2
18,32,1
15,18,1
11,18,1
11,34,38
13,39,1
13,41,11
9,29,9
29,34,14
29,39,1
0,29,3
1,37,5
28,38,2
2,38,7
0,38,5
11,38,7
6,38,47
8,38,31
22,38,2
0,3,30
7,41,10
3,15,6
3,32,13
6,35,9
6,23,16
28,34,48
15,28,1
2,15,24
15,17,1
15,29,1
5,15,23
31,34,10
6,31,3
1,11,6
1,31,6
1,25,3
7,13,7
13,31,3
13,28,3
13,16,4
13,38,5
13,32,6
20,32,2
8,32,1
23,32,7
2,32,2
0,32,3
3,5,44
3,8,9
3,38,6
3,41,10
3,26,1
2,3,11
3,28,9
3,36,1
3,37,8
2,11,29
2,28,29
34,36,4
8,28,2
28,39,8
28,29,3
7,28,27
28,36,4
28,37,7
37,41,2
36,41,1
7,36,1
36,39,3
6,36,2
36,37,1
34,37,25
7,31,14
7,23,6
31,39,11
3,11,4
3,40,12
3,16,9
38,39,7
37,39,3
23,34,22
22,34,8
11,40,9
23,40,3
12,40,5
16,40,4
11,41,10
9,41,29
5,41,16
38,41,9
25,41,1
29,41,9
6,25,3
0,31,9
0,37,3
2,5,17
5,22,4
5,12,1
4,34,7
11,23,2
2,19,2
2,16,17
2,17,1
2,12,4
2,29,2
5,40,4
5,19,4
5,28,4
5,16,25
5,17,4
5,29,5
3,35,1
7,16,19
9,25,2
8,9,55
5,9,20
8,11,5
2,8,9
28,31,4
31,40,1
31,38,4
30,31,3
0,17,3
6,21,1
19,20,1
6,29,1
14,35,2
16,30,3
11,16,21
16,38,8
9,16,6
7,29,11
7,37,11
23,30,1
2,41,18
8,41,4
15,31,8
15,23,5
11,13,9
11,28,2
11,21,2
12,23,1
6,12,9
14,23,1
14,37,7
14,25,2
12,39,2
26,39,11
0,13,3
17,26,4
26,31,17
26,41,5
29,30,2
13,29,1
30,37,1
8,40,1
8,22,3
8,29,1
8,39,4
8,37,1
23,41,2
2,39,7
19,23,1
2,31,21
16,31,3
16,21,3
2,21,1
1,21,1
0,22,7
15,22,2
13,19,1
19,32,1
11,19,2
8,12,19
8,33,30
8,20,5
33,38,1
12,17,3
9,20,35
2,23,2
13,17,3
1,24,5
21,34,5
14,21,2
1,4,1
35,40,2
16,26,1
25,34,2
8,21,5
7,17,1
17,29,1
3,20,1
9,22,2
2,25,2
9,32,3
9,37,9
9,28,1
5,37,1
3,29,1
19,40,4
18,39,2
23,39,1
14,19,1
19,39,1
1,15,10
23,31,2
14,17,2
4,37,2
32,37,1
2,37,2
