node,x_pos,y_pos
0,0.04268524481204106,-0.01883660169543355
1,0.01434359821360075,-0.0345276426200668
2,-0.016236157120404278,-0.02132287779304083
3,0.02340800031967974,0.008787426772397506
4,0.014687853209867041,-0.01945309777580264
5,-0.7475501493284118,0.6499737649988311
6,0.03272726363592335,-0.052207291048757855
7,-0.4535398932702418,-0.8549415205565504
8,0.004221053581788709,0.012417362454526576
9,0.02720962170229743,-0.009029990109236618
10,0.009088534082106522,0.0032336999595855924
11,-0.0023520753825494885,-0.014645837955442826
12,0.0048694676582788305,-0.008952969196688088
13,0.07749384326910597,-0.0496073818613023
14,0.02536270166833222,-0.025739876050147662
15,0.0412345091670684,0.0015326296364829015
16,-0.005681572559925273,-0.0010430199809000865
17,-0.0032741352764296306,0.028683524374692713
18,-0.07803212404926767,0.008032149644806372
19,0.014928590648423345,-0.008591884867169037
20,-0.016571681314513604,-0.04070242086572466
21,-0.02994669193613194,0.039650986832475935
22,-0.17064193876576578,0.8313171416239121
23,0.0075934778260060695,-0.051104481755611234
24,0.24643269495097508,-0.9260986786220992
25,1.0,0.19788272373341792
26,0.7822802505187955,0.661988203075932
27,0.3667134731602499,0.8769711008231411
28,-0.7206509263354196,-0.658474271894071
29,-0.884433354513087,-0.35627699182764827
30,0.003873856718884635,-0.02421722540124557
31,0.9495385823944952,-0.2483846751609141
32,-0.8401938652605383,0.05462604480687081
33,-0.5793440142407928,0.7188989029244099
34,-0.31659775831857956,0.9223294717996037
35,0.8062817091318439,-0.5914541806267546
36,-0.9085515267596146,0.3054971466436341
37,0.7835166639481874,0.5070171366918647
38,0.5945794122199598,-0.8439538283226381
39,-0.0994725384062369,-0.969272670809341
