source,target,weight
0,1,4
0,2,3
0,3,1
0,4,1
0,12,2
0,6,1
0,30,2
0,8,2
1,12,6
1,19,12
1,30,7
1,3,4
2,19,6
0,16,6
3,9,7
3,11,6
3,8,12
3,6,1
3,19,10
3,12,6
2,3,3
3,4,4
0,9,6
0,19,5
6,12,3
23,30,1
8,30,5
8,14,6
8,9,6
8,17,8
4,8,13
8,16,22
8,23,2
8,11,3
9,30,5
9,10,20
9,11,12
11,30,10
14,30,15
16,30,11
10,30,7
12,30,14
3,30,10
10,17,6
10,16,21
8,10,23
6,11,2
4,11,15
11,12,8
11,16,11
11,19,5
11,23,2
1,9,6
9,16,11
9,23,3
9,19,8
4,9,11
9,14,2
9,15,8
6,9,6
2,11,1
1,11,4
11,14,10
11,15,3
10,11,20
4,15,5
4,19,17
4,14,11
4,16,21
2,20,2
0,11,1
20,30,4
19,30,5
1,4,8
4,6,6
2,4,6
10,12,16
14,23,4
15,19,11
10,15,2
14,19,6
2,14,3
14,16,5
3,14,4
6,14,2
1,10,3
12,16,8
16,17,3
16,19,12
15,16,1
15,20,2
4,17,1
17,18,1
17,19,11
15,17,2
2,17,2
3,17,4
19,23,7
13,19,2
8,19,5
10,19,6
19,20,8
18,19,1
11,21,1
6,19,1
12,19,10
6,30,2
4,30,8
4,10,6
8,12,4
8,20,1
8,21,3
8,15,1
20,23,1
14,20,2
1,20,5
16,21,1
3,10,3
2,8,3
1,15,5
3,15,1
1,2,3
2,23,2
2,30,5
2,12,1
2,10,3
6,23,1
0,23,1
4,23,7
4,12,9
12,15,2
9,12,5
13,30,1
17,30,1
12,14,7
12,20,2
17,20,1
2,16,8
1,14,1
1,16,3
1,6,3
16,18,2
3,16,4
9,17,2
10,14,3
14,15,6
10,23,3
13,20,1
4,20,1
2,6,2
9,13,1
16,20,1
10,20,1
10,21,3
0,10,3
12,21,1
21,30,1
12,23,1
10,13,1
1,21,1
19,21,1
3,23,1
18,20,1
