source,target,weight
0,0,0
0,1,19
0,2,12
0,3,17
0,4,8
0,5,11
0,6,19
0,7,18
0,8,21
0,9,14
0,10,0
1,0,19
1,1,0
1,2,10
1,3,17
1,4,9
1,5,9
1,6,9
1,7,12
1,8,13
1,9,13
1,10,0
2,0,12
2,1,10
2,2,0
2,3,14
2,4,5
2,5,14
2,6,15
2,7,14
2,8,15
2,9,9
2,10,0
3,0,17
3,1,17
3,2,14
3,3,0
3,4,7
3,5,17
3,6,16
3,7,18
3,8,22
3,9,10
3,10,0
4,0,8
4,1,9
4,2,5
4,3,7
4,4,0
4,5,10
4,6,15
4,7,12
4,8,14
4,9,15
4,10,0
5,0,11
5,1,9
5,2,14
5,3,17
5,4,10
5,5,0
5,6,14
5,7,13
5,8,14
5,9,19
5,10,0
6,0,19
6,1,9
6,2,15
6,3,16
6,4,15
6,5,14
6,6,0
6,7,16
6,8,21
6,9,10
6,10,0
7,0,18
7,1,12
7,2,14
7,3,18
7,4,12
7,5,13
7,6,16
7,7,0
7,8,9
7,9,11
7,10,0
8,0,21
8,1,13
8,2,15
8,3,22
8,4,14
8,5,14
8,6,21
8,7,9
8,8,0
8,9,19
8,10,0
9,0,14
9,1,13
9,2,9
9,3,10
9,4,15
9,5,19
9,6,10
9,7,11
9,8,19
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
