node,x_pos,y_pos
0,-0.04512833782495659,0.057746012114070065
1,1.0,0.33052255236291267
2,-0.031056227749379838,0.06772661381917242
3,-0.04401917182530201,0.10456081197673811
4,-0.0444169992448236,0.08898748802751408
5,-0.03510144578274519,0.07594626413677985
6,-0.0462917076447351,0.08535887447048723
7,-0.04266285250117402,0.07358606241196201
8,-0.0579839247484403,0.09042134160658141
9,-0.05681394644388704,0.08091060194183566
10,-0.02919743201919032,0.08001923424816908
11,-0.05055382815788757,0.0951691557942066
12,-0.03483774764393347,0.0848453265804825
13,-0.03871291926007779,0.09409421790749362
14,0.38561051429224386,-0.9979933807386081
15,-0.02781608932169193,0.08901075195426646
16,-0.2516365413378947,0.1356923385677073
17,-0.029412936067514054,0.09776348318762029
18,-0.44118425371798353,-0.9812214139690705
19,-0.04996992358242732,0.0732530733165579
20,-0.041655884521135174,0.08197368940227208
21,0.012841655102937385,0.09162690088084924
