source,target,weight
19,20,166
2,19,48
6,19,129
4,19,171
5,19,125
7,19,113
8,19,60
9,19,81
10,19,158
11,19,66
12,19,78
13,19,66
15,20,263
2,20,129
2,15,57
2,7,103
2,6,91
2,13,33
0,2,13
2,5,124
2,4,53
2,11,28
3,19,42
17,19,46
15,19,50
0,19,28
6,7,115
6,15,142
6,17,121
6,11,165
6,20,235
4,11,146
2,12,99
6,12,118
5,6,202
4,5,129
4,7,111
4,9,148
4,10,167
4,12,113
4,6,361
4,20,227
4,13,173
4,17,97
5,7,220
5,12,235
5,20,383
5,9,94
5,11,121
5,10,197
5,8,73
5,13,136
5,15,151
0,5,47
3,5,65
5,17,75
6,8,158
3,6,120
6,9,125
6,10,182
6,13,208
9,20,176
17,20,103
7,15,124
7,20,344
7,9,81
7,17,54
7,13,120
7,11,155
7,8,105
3,7,28
8,12,72
8,17,29
8,9,48
8,11,79
3,8,39
8,20,59
8,13,86
4,8,112
8,15,72
8,10,65
2,9,54
9,15,66
9,13,56
9,17,32
9,11,89
0,9,8
3,9,43
9,12,58
9,10,31
10,15,102
2,10,41
10,13,99
10,20,270
10,12,141
7,10,138
10,11,90
0,10,34
3,10,27
10,17,58
11,12,48
12,20,222
12,17,90
12,15,139
3,12,31
7,12,214
11,20,172
3,11,59
11,13,130
11,17,43
13,20,158
4,15,110
3,4,59
0,4,26
2,8,13
0,7,21
13,15,85
0,15,28
15,17,62
3,20,74
2,3,12
3,15,49
3,13,53
3,17,38
11,15,66
15,21,12
12,13,98
0,12,16
12,21,2
0,20,45
7,21,5
0,11,24
2,17,41
13,17,55
0,17,14
4,21,7
0,13,35
0,6,41
10,21,6
17,21,6
0,8,19
20,21,14
16,20,1
5,21,6
0,3,6
6,21,5
2,21,2
0,21,2
