source,target,weight
0,10,80
0,1,41
0,6,38
1,14,4
1,12,33
1,8,43
1,9,43
1,15,35
1,13,37
1,2,28
1,3,27
1,6,45
1,5,19
1,10,72
1,11,9
1,4,16
2,3,81
0,2,68
2,4,25
3,15,58
3,8,36
0,3,46
3,9,39
3,13,55
3,11,14
3,6,35
0,8,43
2,14,15
2,8,52
2,13,155
2,6,42
2,5,94
2,9,47
2,10,50
2,11,13
2,15,55
4,13,56
0,5,17
0,15,36
0,9,56
0,13,60
0,14,20
5,8,52
5,10,70
5,13,168
5,6,47
5,15,46
5,9,36
5,11,31
5,12,19
6,13,42
6,10,100
6,15,60
6,9,36
6,14,18
6,11,23
4,6,8
8,15,55
6,8,38
8,9,54
8,10,47
8,11,12
8,12,26
8,13,69
4,8,11
8,14,12
3,10,42
12,15,46
13,15,63
10,15,68
14,15,7
11,15,16
9,10,42
9,12,18
9,15,13
10,13,94
10,12,61
11,13,43
3,5,13
4,10,43
10,11,20
10,14,23
0,11,20
0,12,32
0,4,11
3,12,34
12,13,73
4,12,9
6,12,25
12,14,11
11,12,26
2,12,30
3,4,15
9,13,86
4,11,17
4,14,10
4,9,6
3,14,8
5,14,10
4,5,24
4,15,13
9,14,12
13,14,8
11,14,4
9,11,6
