source,target,weight
0,0,0
0,1,41
0,2,68
0,3,46
0,4,11
0,5,17
0,6,38
0,7,0
0,8,43
0,9,56
0,10,80
0,11,20
0,12,32
0,13,60
0,14,20
0,15,36
1,0,41
1,1,0
1,2,28
1,3,27
1,4,16
1,5,19
1,6,45
1,7,0
1,8,43
1,9,43
1,10,72
1,11,9
1,12,33
1,13,37
1,14,4
1,15,35
2,0,68
2,1,28
2,2,0
2,3,81
2,4,25
2,5,94
2,6,42
2,7,0
2,8,52
2,9,47
2,10,50
2,11,13
2,12,30
2,13,155
2,14,15
2,15,55
3,0,46
3,1,27
3,2,81
3,3,0
3,4,15
3,5,13
3,6,35
3,7,0
3,8,36
3,9,39
3,10,42
3,11,14
3,12,34
3,13,55
3,14,8
3,15,58
4,0,11
4,1,16
4,2,25
4,3,15
4,4,0
4,5,24
4,6,8
4,7,0
4,8,11
4,9,6
4,10,43
4,11,17
4,12,9
4,13,56
4,14,10
4,15,13
5,0,17
5,1,19
5,2,94
5,3,13
5,4,24
5,5,0
5,6,47
5,7,0
5,8,52
5,9,36
5,10,70
5,11,31
5,12,19
5,13,168
5,14,10
5,15,46
6,0,38
6,1,45
6,2,42
6,3,35
6,4,8
6,5,47
6,6,0
6,7,0
6,8,38
6,9,36
6,10,100
6,11,23
6,12,25
6,13,42
6,14,18
6,15,60
7,0,0
7,1,0
7,2,0
7,3,0
7,4,0
7,5,0
7,6,0
7,7,0
7,8,0
7,9,0
7,10,0
7,11,0
7,12,0
7,13,0
7,14,0
7,15,0
8,0,43
8,1,43
8,2,52
8,3,36
8,4,11
8,5,52
8,6,38
8,7,0
8,8,0
8,9,54
8,10,47
8,11,12
8,12,26
8,13,69
8,14,12
8,15,55
9,0,56
9,1,43
9,2,47
9,3,39
9,4,6
9,5,36
9,6,36
9,7,0
9,8,54
9,9,0
9,10,42
9,11,6
9,12,18
9,13,86
9,14,12
9,15,13
10,0,80
10,1,72
10,2,50
10,3,42
10,4,43
10,5,70
10,6,100
10,7,0
10,8,47
10,9,42
10,10,0
10,11,20
10,12,61
10,13,94
10,14,23
10,15,68
11,0,20
11,1,9
11,2,13
11,3,14
11,4,17
11,5,31
11,6,23
11,7,0
11,8,12
11,9,6
11,10,20
11,11,0
11,12,26
11,13,43
11,14,4
11,15,16
12,0,32
12,1,33
12,2,30
12,3,34
12,4,9
12,5,19
12,6,25
12,7,0
12,8,26
12,9,18
12,10,61
12,11,26
12,12,0
12,13,73
12,14,11
12,15,46
13,0,60
13,1,37
13,2,155
13,3,55
13,4,56
13,5,168
13,6,42
13,7,0
13,8,69
13,9,86
13,10,94
13,11,43
13,12,73
13,13,0
13,14,8
13,15,63
14,0,20
14,1,4
14,2,15
14,3,8
14,4,10
14,5,10
14,6,18
14,7,0
14,8,12
14,9,12
14,10,23
14,11,4
14,12,11
14,13,8
14,14,0
14,15,7
15,0,36
15,1,35
15,2,55
15,3,58
15,4,13
15,5,46
15,6,60
15,7,0
15,8,55
15,9,13
15,10,68
15,11,16
15,12,46
15,13,63
15,14,7
15,15,0
