source,target,weight
1,18,2
1,19,4
1,6,197
1,4,10
1,34,148
7,18,2
6,18,25
2,18,1
4,18,3
14,18,6
6,19,16
19,34,7
3,6,35
6,7,44
4,6,28
6,22,8
6,15,21
2,4,4
4,41,3
4,29,1
4,30,6
4,34,27
4,12,2
6,34,196
6,23,32
6,40,62
5,6,52
6,11,81
6,14,152
0,6,59
6,39,69
2,6,108
6,9,36
6,20,13
6,12,33
6,41,50
6,28,47
6,8,19
6,30,31
6,10,6
6,26,13
28,34,48
34,40,40
34,38,32
1,32,116
9,32,10
13,32,12
7,32,8
17,32,6
30,32,7
14,32,16
1,40,39
1,39,28
1,9,57
0,1,88
1,14,66
3,14,27
14,39,336
2,14,22
14,15,52
0,14,46
11,14,56
14,30,47
9,14,38
14,41,52
14,20,8
14,34,138
3,28,6
3,20,3
3,34,82
39,40,40
15,39,9
34,39,82
2,9,17
2,16,20
2,34,55
2,26,8
1,15,46
15,34,112
15,40,7
15,41,10
15,25,4
15,38,8
0,3,26
0,5,37
0,2,28
0,24,6
0,7,113
0,28,14
0,15,41
0,20,2
11,30,18
11,15,55
11,31,3
11,39,60
11,38,27
7,11,142
11,16,23
11,34,83
1,28,59
1,30,44
1,8,4
1,31,19
1,24,6
1,7,67
1,16,10
1,3,82
9,18,3
8,9,36
5,9,17
0,9,76
9,19,3
9,34,108
9,16,7
7,9,42
9,13,6
9,39,22
9,11,73
23,41,12
40,41,14
39,41,30
12,41,7
16,41,39
30,41,12
34,41,71
0,41,17
1,41,22
38,41,19
9,41,11
25,41,1
11,41,61
29,41,3
6,38,32
6,29,7
6,13,25
6,32,47
20,30,2
20,40,4
20,34,68
1,20,3
5,20,14
20,31,2
11,20,26
2,20,4
20,41,9
20,23,1
20,38,3
16,20,15
20,32,3
20,39,19
7,20,14
0,34,83
26,34,46
32,34,21
38,39,11
3,32,18
11,32,3
0,32,6
8,32,37
16,32,3
5,41,9
2,41,24
18,41,2
8,41,2
7,41,9
2,31,16
1,2,34
5,14,57
5,39,39
5,30,13
5,34,119
1,5,25
5,8,15
5,7,42
5,23,24
5,27,9
5,38,49
16,34,51
27,34,1
6,27,5
18,30,10
18,26,6
18,39,5
18,38,3
12,18,2
13,18,3
2,30,21
30,40,15
8,30,15
30,34,30
0,30,18
9,30,6
30,39,14
30,38,3
12,30,7
28,30,4
7,30,21
13,30,6
26,41,5
14,26,23
21,26,7
3,9,55
9,15,1
4,9,3
16,39,14
6,31,10
6,16,26
12,40,2
12,34,9
3,13,3
1,13,32
13,14,7
13,15,5
3,7,17
7,40,8
7,28,12
7,14,36
7,15,69
2,3,18
2,10,5
8,14,17
14,24,6
6,35,1
3,40,19
0,40,7
32,40,6
14,40,21
2,40,7
29,40,2
9,40,17
31,40,2
38,40,16
18,40,2
8,40,7
16,40,6
28,40,14
21,40,1
5,40,1
11,40,17
4,40,4
34,35,1
8,34,38
1,29,24
0,29,6
2,39,30
2,28,53
14,27,4
27,39,2
14,19,2
19,39,4
21,34,3
18,34,7
13,34,27
14,38,66
0,39,36
1,38,13
7,39,22
31,39,2
29,39,12
28,32,1
31,32,2
20,28,1
20,29,2
16,28,15
14,16,27
0,31,8
0,16,25
0,38,11
0,13,9
5,28,9
5,22,1
12,15,13
4,15,4
15,31,44
15,16,25
15,19,5
16,24,6
5,16,9
7,16,28
16,38,17
9,29,8
3,29,3
5,29,9
28,38,4
28,41,1
3,38,18
2,38,3
7,38,7
23,38,3
29,38,1
8,38,2
22,38,3
7,34,83
1,11,30
1,26,2
9,38,19
9,26,8
3,41,7
3,5,68
3,30,9
3,11,26
3,8,6
3,15,27
3,26,2
3,19,1
3,22,1
3,12,5
3,16,17
19,30,1
17,34,3
29,34,10
7,19,3
2,7,34
4,14,4
2,19,1
0,19,1
5,19,5
24,34,4
15,28,2
2,15,35
15,29,2
5,15,54
2,29,3
2,5,21
14,31,29
14,28,29
12,14,4
2,11,61
8,11,14
34,37,4
34,36,1
16,37,1
16,25,2
15,23,26
15,37,31
29,30,8
23,34,50
0,11,61
23,40,1
2,13,5
2,12,3
0,22,12
22,39,5
2,22,3
22,28,5
14,22,4
12,16,2
12,32,2
11,12,1
13,16,4
11,23,4
7,23,49
17,41,1
31,41,2
5,17,6
3,35,1
3,39,5
7,8,101
14,23,2
0,8,3
0,37,2
4,16,2
11,28,11
9,28,18
28,39,9
18,28,2
28,29,3
8,28,5
8,31,3
2,8,20
8,29,2
11,37,3
5,11,13
11,13,19
11,29,18
11,17,1
6,37,11
37,41,4
36,37,14
6,36,8
36,41,3
2,36,3
7,31,7
22,40,1
1,22,1
28,37,1
25,34,9
1,37,14
0,4,2
2,32,2
7,37,27
14,37,5
9,37,2
12,31,2
12,23,4
7,12,1
16,23,1
8,24,1
8,26,2
0,23,1
7,22,3
4,7,2
14,29,22
26,39,16
26,31,5
15,30,6
13,41,1
7,17,1
0,25,4
29,37,1
7,29,4
17,29,6
9,12,28
9,33,3
9,20,76
5,21,1
32,41,9
9,22,12
8,22,7
0,26,1
1,25,2
6,25,11
2,37,15
9,31,1
16,30,2
21,30,1
16,31,3
16,21,1
2,21,1
30,31,4
8,20,17
12,20,20
20,33,2
4,39,3
31,34,2
28,31,1
4,5,2
4,37,24
13,19,2
8,33,1
8,39,3
8,15,3
13,39,2
9,21,1
13,17,5
14,17,1
2,23,1
23,25,1
9,23,1
32,39,4
32,38,1
6,17,3
15,17,1
7,13,1
25,30,1
2,25,9
6,24,8
14,21,6
19,40,5
5,31,3
7,26,1
32,37,21
10,11,1
11,19,2
19,31,1
