node,x_pos,y_pos
0,0.24467508923927983,0.1202918512229431
1,0.0719187416315299,0.030800763207245733
2,-0.4731712847716971,-0.8851399051394274
3,-0.032397343484704924,0.06621509788785752
4,6.234746231567102e-05,0.002440407557390456
5,0.02782719605474306,-0.02074038037050708
6,0.012168735941124362,0.023720051103516222
7,0.03104577585208676,0.0696945582367023
8,-0.7290936058210533,0.41729301321505496
9,-0.049886398528976965,0.0031380148582901887
10,0.5207649109614942,-0.9005021783647295
11,-0.7650755725909136,-0.42473706695829355
12,0.10865909534784504,-0.04476460943494558
13,0.04882216084966868,-0.00011583669374680614
14,0.039475448801639126,-0.07087621775850705
15,0.3687439270024483,0.18184370722179014
16,-0.424539223946829,0.931874185334641
17,1.0,0.49956454487472485
