node,x_pos,y_pos
0,0.19235559415695747,0.03588292180224367
1,0.006915445154205009,-0.04177622523124962
2,0.009605219888413067,-0.1380203013070919
3,-0.0742323881223459,-0.050734122418002806
4,0.6289864646028765,0.6279741376993818
5,-0.0371773783498615,-0.029431817627448016
6,0.09827249249499269,-0.00045261050959246034
7,-0.6657936527201008,-0.7378670567849941
8,-0.7827920086415493,0.31639437461895714
9,-0.06708510857857836,-0.09133440438625126
10,-0.023389304612704526,-0.07235379285102851
11,-0.15294814317467276,-0.09490001721638272
12,0.16584780184492903,0.8606981406059432
13,-0.909238075967391,0.004127382476690372
14,0.4176413896827076,-0.9344333402195817
15,0.6947712575025315,-0.6558519550462782
16,-0.48284460345679814,0.8514602600237277
17,0.8617120151183153,0.5191987562503042
18,-0.29571840240583247,-0.9647641439100443
19,0.8779239741401812,-0.2747553971475711
20,-0.8782811691364656,-0.34283814051027284
21,-0.8093111842830772,0.5812272928178536
22,-0.22225915288921483,0.8263912496869447
23,0.3660516325380713,0.6484855981651473
24,0.08098728521441151,-0.9632553899642285
25,1.0,0.12092860098282357
