node,x_pos,y_pos
0,-0.12758130509181212,0.9984371903601996
1,0.8647646401890827,0.3414157207951087
2,-0.3742392012304176,0.09829605116819691
3,-0.33936550392316217,0.1661207722022973
4,-0.31505000494474217,0.2464800834424864
5,-0.6626381946360099,0.8554939118441884
6,0.880473186621841,-0.4542890861782252
7,-0.49512139017362017,-0.8615218072189754
8,0.4267363951734089,0.5160764082538485
9,0.3382233980044669,-0.8343499821879997
10,0.5582120166507951,-0.7905970136031155
11,-0.6310073808729372,-0.6789148994226524
12,0.13953646711460618,0.9248532242600771
13,-0.933708982638956,0.20428833872032684
14,0.21072048898190257,-0.9838480932232012
15,0.7022098886429327,-0.6086164726669742
16,-0.304640421308075,0.32261152083241446
17,0.8637161616029106,0.5713476403955695
18,-0.2720341787979084,-0.9624961184508003
19,0.8865125562444931,-0.2011507707030444
20,-0.9813506668211611,-0.07843681050581529
21,-0.9229196960861367,0.5263654701578879
22,-0.5273791159061655,0.7734737132647354
23,0.7730364742777677,-0.029341401659784095
24,-0.03914466472772673,-0.9528421657988031
25,1.0,0.12808071737498525
26,0.675063572133694,0.8017853135787764
27,0.40433826918984755,0.9067403193755899
28,-0.8372891949846766,-0.5972929261709734
29,-0.9600736126842421,-0.3481688482363264
