source,target,weight
1,18,19
1,3,396
1,23,12
1,19,27
0,1,350
1,7,358
1,6,769
1,39,145
1,2,169
1,4,19
1,41,125
1,11,144
1,30,198
1,34,710
1,22,4
1,10,4
1,13,126
1,12,7
1,26,18
3,18,4
0,18,23
7,18,6
11,18,5
6,18,124
2,18,5
4,18,7
14,18,28
18,30,23
3,6,142
3,39,53
3,40,73
3,38,51
3,11,111
3,5,250
3,7,56
3,34,358
3,31,11
0,3,102
3,30,47
3,22,2
3,14,67
3,41,30
3,12,14
3,27,1
3,32,55
3,16,57
5,23,148
0,23,45
23,29,5
6,23,149
11,23,74
23,34,154
7,23,82
10,23,1
2,23,15
18,19,4
19,30,23
9,19,31
6,19,44
14,19,12
12,19,5
19,34,33
0,14,137
0,34,360
0,40,26
0,11,242
0,6,336
0,39,159
0,2,192
0,5,184
0,19,32
0,4,18
0,12,32
0,41,107
0,28,91
0,30,86
0,7,411
0,10,18
0,26,22
7,39,94
7,40,31
2,7,124
7,38,41
7,14,155
7,34,364
7,15,313
7,11,472
6,7,526
7,9,140
7,20,64
7,24,5
4,7,8
7,29,50
7,28,232
5,7,191
7,22,10
7,32,29
1,9,200
1,5,112
6,34,894
2,6,360
6,20,34
4,6,50
6,28,192
6,30,116
6,22,18
6,15,103
6,39,339
2,28,226
2,3,85
2,19,15
2,4,5
2,41,79
2,11,234
2,30,102
2,10,7
2,16,74
2,12,13
11,19,20
4,41,3
4,29,4
4,30,18
4,34,37
4,12,2
6,14,605
6,40,274
6,11,216
6,8,223
6,9,148
6,24,31
6,16,102
6,41,279
5,6,172
6,12,78
7,41,39
11,41,168
30,41,32
14,41,253
12,41,10
6,38,233
6,10,17
6,26,48
11,30,63
10,11,4
11,34,230
1,14,332
30,40,56
30,34,119
7,30,74
12,30,13
34,40,224
32,34,67
7,10,1
7,12,6
22,28,13
22,39,19
2,22,6
22,38,9
0,22,56
11,22,9
22,25,2
16,22,1
14,22,23
5,22,6
22,41,1
15,22,4
22,32,1
4,22,1
28,34,209
34,38,275
3,10,3
13,18,18
3,13,13
13,30,31
9,13,24
6,13,78
12,13,6
13,14,32
13,24,1
13,15,20
12,40,3
12,34,44
12,16,8
12,32,2
11,12,1
26,39,55
26,34,218
26,31,10
14,26,82
26,41,13
1,32,283
9,39,96
13,39,35
2,39,142
39,40,136
31,39,9
14,39,1011
30,39,73
9,32,50
2,32,6
0,32,16
6,32,246
14,32,81
13,32,35
17,32,14
30,32,21
0,13,26
1,8,11
1,40,163
1,31,59
6,31,28
14,23,62
2,14,96
14,15,263
14,34,541
11,14,192
5,14,161
9,14,181
14,30,134
14,40,157
14,20,22
14,38,171
8,14,88
3,15,82
3,9,216
3,37,4
3,28,24
3,20,4
15,39,85
34,39,345
39,41,177
38,39,50
5,39,136
11,39,128
29,39,43
16,39,61
28,39,44
8,39,23
4,39,7
23,41,64
23,40,9
23,38,19
15,23,95
2,15,177
2,9,53
2,34,270
2,26,30
1,15,202
15,34,412
15,30,70
15,40,34
15,41,74
15,20,2
15,25,5
15,38,31
15,37,85
15,29,26
2,5,73
2,25,18
34,41,398
5,34,523
9,34,429
34,37,20
22,34,11
29,34,74
0,24,29
0,15,192
0,20,27
0,16,144
0,9,281
0,37,9
11,15,185
9,11,249
11,31,5
11,38,57
11,16,109
4,11,4
1,28,252
1,24,20
1,35,18
1,16,52
5,20,27
5,12,1
5,8,55
5,15,203
40,41,56
9,41,69
38,41,78
5,9,81
9,29,44
8,9,266
9,16,29
9,28,61
9,18,8
9,40,65
9,38,65
9,24,11
9,23,3
9,31,13
9,22,47
9,30,57
9,37,11
9,15,30
9,26,19
9,12,105
9,25,4
9,21,11
4,9,15
11,40,71
2,40,24
24,40,1
38,40,131
16,40,47
28,40,48
8,40,34
29,40,9
16,41,142
5,41,40
20,41,15
25,41,3
29,41,21
15,19,25
15,28,10
4,15,4
15,16,104
6,29,38
8,34,274
13,34,133
6,37,41
0,29,33
7,8,450
7,16,103
7,26,19
7,37,92
20,30,2
