source,target,weight
0,0,0
0,1,17
0,2,7
0,3,12
0,4,19
0,5,11
0,6,16
0,7,20
0,8,12
0,9,17
0,10,20
1,0,17
1,1,0
1,2,10
1,3,8
1,4,18
1,5,4
1,6,19
1,7,24
1,8,10
1,9,13
1,10,11
2,0,7
2,1,10
2,2,0
2,3,2
2,4,2
2,5,4
2,6,5
2,7,12
2,8,3
2,9,2
2,10,6
3,0,12
3,1,8
3,2,2
3,3,0
3,4,12
3,5,8
3,6,11
3,7,12
3,8,6
3,9,9
3,10,8
4,0,19
4,1,18
4,2,2
4,3,12
4,4,0
4,5,12
4,6,16
4,7,15
4,8,14
4,9,17
4,10,7
5,0,11
5,1,4
5,2,4
5,3,8
5,4,12
5,5,0
5,6,7
5,7,10
5,8,8
5,9,4
5,10,5
6,0,16
6,1,19
6,2,5
6,3,11
6,4,16
6,5,7
6,6,0
6,7,22
6,8,14
6,9,20
6,10,11
7,0,20
7,1,24
7,2,12
7,3,12
7,4,15
7,5,10
7,6,22
7,7,0
7,8,13
7,9,13
7,10,18
8,0,12
8,1,10
8,2,3
8,3,6
8,4,14
8,5,8
8,6,14
8,7,13
8,8,0
8,9,10
8,10,10
9,0,17
9,1,13
9,2,2
9,3,9
9,4,17
9,5,4
9,6,20
9,7,13
9,8,10
9,9,0
9,10,16
10,0,20
10,1,11
10,2,6
10,3,8
10,4,7
10,5,5
10,6,11
10,7,18
10,8,10
10,9,16
10,10,0
