source,target,weight
1,18,19
1,3,235
1,23,21
1,2,150
1,19,28
0,1,398
1,7,279
1,6,742
1,39,271
1,20,51
1,31,69
1,4,7
1,41,193
1,11,109
1,30,187
1,34,741
1,22,10
1,10,5
1,12,11
1,26,25
1,15,156
0,18,45
7,18,5
6,18,79
2,18,3
18,20,2
18,22,4
18,39,5
18,41,3
18,26,10
15,18,16
3,6,283
3,39,89
3,38,85
3,40,61
3,11,42
3,5,195
0,3,154
3,34,462
3,7,134
3,31,4
3,8,27
3,14,97
3,41,66
3,12,17
3,32,89
3,15,52
3,23,7
0,23,56
2,23,12
8,23,1
19,23,1
6,23,79
23,28,4
23,34,101
12,23,26
23,26,1
2,38,17
0,2,166
2,7,88
2,6,307
2,34,249
2,20,20
2,22,8
2,14,123
18,19,2
3,19,1
19,30,28
9,19,25
6,19,38
12,19,9
19,34,21
15,19,18
0,7,502
0,15,137
0,6,502
0,20,48
0,22,48
0,14,114
0,34,309
0,31,40
0,40,61
0,39,114
0,9,263
0,5,218
0,19,52
0,29,34
0,4,39
0,12,53
0,38,30
0,16,127
0,41,83
0,8,84
0,11,186
0,28,31
0,30,113
0,10,47
0,26,49
7,34,350
7,39,100
7,40,42
7,38,42
7,11,252
6,7,641
7,14,220
7,8,414
7,19,15
7,20,93
7,9,150
4,7,11
7,29,90
7,22,15
5,7,306
7,12,33
7,32,24
7,15,272
1,5,184
6,34,1341
6,28,255
6,39,320
6,11,140
6,20,37
4,6,4
6,38,226
6,41,240
6,14,691
6,22,27
6,26,30
6,15,185
26,39,92
2,3,34
2,31,42
2,19,12
2,4,3
2,41,54
2,11,112
2,30,160
2,10,16
2,12,40
2,26,40
11,19,15
10,19,2
19,26,1
20,34,180
20,28,7
3,20,10
14,20,120
20,38,29
20,40,4
20,26,8
5,20,15
20,29,3
20,31,29
12,20,39
16,20,50
20,22,3
20,39,36
20,41,17
13,20,6
11,20,54
15,20,2
14,31,36
12,31,5
23,31,15
15,31,135
31,41,2
4,34,19
4,26,1
4,15,3
6,40,291
6,8,204
6,9,161
6,31,11
6,29,34
6,16,139
5,6,282
6,30,154
6,12,85
11,41,29
30,41,37
12,41,9
26,41,19
7,31,43
7,30,148
11,14,132
11,30,71
11,34,129
10,11,1
11,26,1
1,14,324
30,39,100
30,34,195
12,30,28
26,30,11
34,41,473
7,26,13
22,39,6
22,38,7
22,34,22
22,29,3
14,22,45
5,22,42
15,22,8
28,34,175
34,38,179
34,39,366
14,34,681
10,40,1
6,10,1
10,26,1
12,40,11
12,34,81
12,39,3
9,12,56
12,16,3
5,12,2
12,26,7
