source,target,weight
0,0,0
0,1,16
0,2,5
0,3,19
0,4,19
0,5,12
0,6,19
0,7,22
0,8,21
0,9,17
0,10,20
1,0,16
1,1,0
1,2,6
1,3,18
1,4,15
1,5,12
1,6,11
1,7,8
1,8,15
1,9,15
1,10,10
2,0,5
2,1,6
2,2,0
2,3,7
2,4,5
2,5,2
2,6,3
2,7,6
2,8,7
2,9,11
2,10,6
3,0,19
3,1,18
3,2,7
3,3,0
3,4,14
3,5,7
3,6,13
3,7,18
3,8,10
3,9,13
3,10,14
4,0,19
4,1,15
4,2,5
4,3,14
4,4,0
4,5,6
4,6,15
4,7,9
4,8,13
4,9,9
4,10,10
5,0,12
5,1,12
5,2,2
5,3,7
5,4,6
5,5,0
5,6,6
5,7,6
5,8,11
5,9,8
5,10,9
6,0,19
6,1,11
6,2,3
6,3,13
6,4,15
6,5,6
6,6,0
6,7,13
6,8,12
6,9,11
6,10,8
7,0,22
7,1,8
7,2,6
7,3,18
7,4,9
7,5,6
7,6,13
7,7,0
7,8,19
7,9,17
7,10,11
8,0,21
8,1,15
8,2,7
8,3,10
8,4,13
8,5,11
8,6,12
8,7,19
8,8,0
8,9,15
8,10,20
9,0,17
9,1,15
9,2,11
9,3,13
9,4,9
9,5,8
9,6,11
9,7,17
9,8,15
9,9,0
9,10,10
10,0,20
10,1,10
10,2,6
10,3,14
10,4,10
10,5,9
10,6,8
10,7,11
10,8,20
10,9,10
10,10,0
