node,x_pos,y_pos
0,-0.104372190946363,0.020668380838668607
1,-0.03482376617797152,-0.02432320428968254
2,-0.0951526536794686,-0.05835393849749893
3,-0.06843912528861651,-0.0653902879752734
4,-0.07120934920201012,-0.10211532923169546
5,-0.7626733535579416,0.7123680768293831
6,-0.13779317269437125,-0.06914782997335041
7,-0.047559636969737334,-0.0692835582691076
8,-0.8943216952675201,0.09338889516088318
9,-0.188456059321252,-0.9487070663097497
10,-0.028159194838310992,-0.16824479235137624
11,-0.0739178036148632,-0.037078819680234895
12,0.08492681289662306,0.8856506516023179
13,-0.0997666704173652,-0.09026859653978021
14,0.4238654430794253,-0.9533994158616661
15,0.6906846429693332,-0.6779556787582057
16,-0.31054571902520034,0.93340855431092
17,0.9115711782974486,0.4346972501116165
18,-0.5090000712784899,-0.9056788401293476
19,0.8686588113523975,-0.3090925223804416
20,-0.9433931864646025,-0.2809129968118044
21,-0.9522239300087055,0.39669851964904607
22,-0.5064853577343704,0.740391601909312
23,0.7262699156776783,0.12047444621858645
24,0.12723906584860528,-0.9901552026745819
25,1.0,0.05738863655811209
26,0.7080419733075373,0.7197535350659273
27,0.3951993645556704,0.8591172132475253
28,-0.10816427149755793,-0.22389768176850205
