source,target,weight
1,2,20
1,4,55
1,5,56
1,7,129
1,14,55
1,8,113
1,16,26
1,15,13
1,13,64
1,9,88
1,10,105
1,20,70
1,12,30
1,23,22
2,8,49
2,4,24
2,14,17
2,7,71
2,13,49
2,12,23
5,7,54
7,16,35
7,8,155
7,20,55
7,14,76
7,9,93
7,23,48
4,7,63
4,5,53
4,12,20
4,8,75
4,9,67
4,10,34
4,11,3
5,12,31
5,9,66
5,14,61
5,13,71
5,8,81
5,20,46
5,23,12
5,10,57
5,15,20
2,5,25
8,12,58
10,12,21
12,20,37
7,13,136
7,12,53
7,10,85
8,9,149
4,20,55
9,20,71
10,16,14
2,10,20
8,10,32
10,20,90
10,14,49
10,23,19
10,13,65
9,10,79
7,15,20
10,15,18
9,12,36
12,14,20
12,15,3
12,13,27
12,23,7
12,16,9
13,14,46
8,13,91
9,14,79
14,16,24
8,14,77
14,15,9
9,16,18
9,15,16
2,9,34
9,23,13
9,13,90
13,15,19
2,15,11
13,16,42
8,16,32
4,13,39
13,23,16
7,11,8
16,20,19
4,23,23
9,19,3
14,20,74
4,14,23
14,23,32
8,23,41
8,19,5
5,19,1
2,19,2
14,19,2
8,20,54
13,20,40
2,20,24
20,23,44
4,15,3
2,16,11
8,11,11
8,15,18
15,16,2
15,20,13
10,11,2
11,12,1
16,23,7
2,23,5
11,20,4
5,16,11
4,16,7
10,19,3
5,11,1
1,11,2
11,14,2
9,11,2
4,19,1
15,23,2
12,19,2
