node,x_pos,y_pos
0,-0.045249255045547054,0.923134392886581
1,-0.043207198011444486,-0.06716014643574031
2,-0.05234520146617038,-0.044542610459293794
3,-0.9380232610866869,0.21552200028270085
4,-0.06546253025179789,-0.06872794237401203
5,-0.06040415081596355,-0.05285333156136987
6,0.8045431912678722,-0.6319222189378257
7,-0.04838269022540587,-0.06356055731608216
8,-0.05466217850492389,-0.061470533655025944
9,-0.05288004466048275,-0.05533991756424452
10,-0.055741490442879495,-0.07025021655084528
11,-0.07238218061433016,-0.10617675091678237
12,-0.0420226804448794,-0.04790426900933151
13,-0.044811450650782514,-0.05751055099099339
14,-0.06344328868958712,-0.06138978946649282
15,-0.030081481571040243,-0.07451795075215066
16,-0.03063295705711709,-0.058428956836045626
17,0.9395960467482295,0.3473883967874727
18,-0.25142873737666366,-1.0
19,-0.09043365810014699,-0.014843494954908361
20,-0.04990731792294434,-0.07332844025976311
21,-0.77568114526925,0.6107680038560367
22,-0.4053728656841482,0.7473183168901855
23,-0.055844335325720265,-0.08406024796519328
24,0.2448121508085708,-0.9531632761770842
25,0.9946200161895143,-0.041582864969455416
26,0.741025728127809,0.6664075569654165
27,0.38900336481993725,0.8396800814477996
28,-0.7852003987440201,-0.6614846819635521
