source,target,weight
0,0,0
0,1,0
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,0
0,8,0
0,9,0
0,10,0
0,11,0
0,12,0
0,13,0
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
0,22,0
0,23,0
0,24,0
0,25,0
0,26,0
0,27,0
0,28,0
1,0,0
1,1,0
1,2,20
1,3,0
1,4,55
1,5,56
1,6,0
1,7,129
1,8,113
1,9,88
1,10,105
1,11,2
1,12,30
1,13,64
1,14,55
1,15,13
1,16,26
1,17,0
1,18,0
1,19,0
1,20,70
1,21,0
1,22,0
1,23,22
1,24,0
1,25,0
1,26,0
1,27,0
1,28,0
2,0,0
2,1,20
2,2,0
2,3,0
2,4,24
2,5,25
2,6,0
2,7,71
2,8,49
2,9,34
2,10,20
2,11,0
2,12,23
2,13,49
2,14,17
2,15,11
2,16,11
2,17,0
2,18,0
2,19,2
2,20,24
2,21,0
2,22,0
2,23,5
2,24,0
2,25,0
2,26,0
2,27,0
2,28,0
3,0,0
3,1,0
3,2,0
3,3,0
3,4,0
3,5,0
3,6,0
3,7,0
3,8,0
3,9,0
3,10,0
3,11,0
3,12,0
3,13,0
3,14,0
3,15,0
3,16,0
3,17,0
3,18,0
3,19,0
3,20,0
3,21,0
3,22,0
3,23,0
3,24,0
3,25,0
3,26,0
3,27,0
3,28,0
4,0,0
4,1,55
4,2,24
4,3,0
4,4,0
4,5,53
4,6,0
4,7,63
4,8,75
4,9,67
4,10,34
4,11,3
4,12,20
4,13,39
4,14,23
4,15,3
4,16,7
4,17,0
4,18,0
4,19,1
4,20,55
4,21,0
4,22,0
4,23,23
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
5,0,0
5,1,56
5,2,25
5,3,0
5,4,53
5,5,0
5,6,0
5,7,54
5,8,81
5,9,66
5,10,57
5,11,1
5,12,31
5,13,71
5,14,61
5,15,20
5,16,11
5,17,0
5,18,0
5,19,1
5,20,46
5,21,0
5,22,0
5,23,12
5,24,0
5,25,0
5,26,0
5,27,0
5,28,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,0
6,13,0
6,14,0
6,15,0
6,16,0
6,17,0
6,18,0
6,19,0
6,20,0
6,21,0
6,22,0
6,23,0
6,24,0
6,25,0
6,26,0
6,27,0
6,28,0
7,0,0
7,1,129
7,2,71
7,3,0
7,4,63
7,5,54
7,6,0
7,7,0
7,8,155
7,9,93
7,10,85
7,11,8
7,12,53
7,13,136
7,14,76
7,15,20
7,16,35
7,17,0
7,18,0
7,19,0
7,20,55
7,21,0
7,22,0
7,23,48
7,24,0
7,25,0
7,26,0
7,27,0
7,28,0
8,0,0
8,1,113
8,2,49
8,3,0
8,4,75
8,5,81
8,6,0
8,7,155
8,8,0
8,9,149
8,10,32
8,11,11
8,12,58
8,13,91
8,14,77
8,15,18
8,16,32
8,17,0
8,18,0
8,19,5
8,20,54
8,21,0
8,22,0
8,23,41
8,24,0
8,25,0
8,26,0
8,27,0
8,28,0
9,0,0
9,1,88
9,2,34
9,3,0
9,4,67
9,5,66
9,6,0
9,7,93
9,8,149
9,9,0
9,10,79
9,11,2
9,12,36
9,13,90
9,14,79
9,15,16
9,16,18
9,17,0
9,18,0
9,19,3
9,20,71
9,21,0
9,22,0
9,23,13
9,24,0
9,25,0
9,26,0
9,27,0
9,28,0
10,0,0
10,1,105
10,2,20
10,3,0
10,4,34
10,5,57
10,6,0
10,7,85
10,8,32
10,9,79
10,10,0
10,11,2
10,12,21
10,13,65
10,14,49
10,15,18
10,16,14
10,17,0
10,18,0
10,19,3
10,20,90
10,21,0
10,22,0
10,23,19
10,24,0
10,25,0
10,26,0
10,27,0
10,28,0
11,0,0
11,1,2
11,2,0
11,3,0
11,4,3
11,5,1
11,6,0
11,7,8
11,8,11
11,9,2
11,10,2
11,11,0
11,12,1
11,13,0
11,14,2
11,15,0
11,16,0
11,17,0
11,18,0
11,19,0
11,20,4
11,21,0
11,22,0
11,23,0
11,24,0
11,25,0
11,26,0
11,27,0
11,28,0
12,0,0
12,1,30
12,2,23
12,3,0
12,4,20
12,5,31
12,6,0
12,7,53
12,8,58
12,9,36
12,10,21
12,11,1
12,12,0
12,13,27
12,14,20
12,15,3
12,16,9
12,17,0
12,18,0
12,19,2
12,20,37
12,21,0
12,22,0
12,23,7
12,24,0
12,25,0
12,26,0
12,27,0
12,28,0
13,0,0
13,1,64
13,2,49
13,3,0
13,4,39
13,5,71
13,6,0
13,7,136
13,8,91
13,9,90
13,10,65
13,11,0
13,12,27
13,13,0
13,14,46
13,15,19
13,16,42
13,17,0
13,18,0
13,19,0
13,20,40
13,21,0
13,22,0
13,23,16
13,24,0
13,25,0
13,26,0
13,27,0
13,28,0
14,0,0
14,1,55
14,2,17
14,3,0
14,4,23
14,5,61
14,6,0
14,7,76
14,8,77
14,9,79
14,10,49
14,11,2
14,12,20
14,13,46
14,14,0
14,15,9
14,16,24
14,17,0
14,18,0
14,19,2
14,20,74
14,21,0
14,22,0
14,23,32
14,24,0
14,25,0
14,26,0
14,27,0
14,28,0
15,0,0
15,1,13
15,2,11
15,3,0
15,4,3
15,5,20
15,6,0
15,7,20
15,8,18
15,9,16
15,10,18
15,11,0
15,12,3
15,13,19
15,14,9
15,15,0
15,16,2
15,17,0
15,18,0
15,19,0
15,20,13
15,21,0
15,22,0
15,23,2
15,24,0
15,25,0
15,26,0
15,27,0
15,28,0
16,0,0
16,1,26
16,2,11
16,3,0
16,4,7
16,5,11
16,6,0
16,7,35
16,8,32
16,9,18
16,10,14
16,11,0
16,12,9
16,13,42
16,14,24
16,15,2
16,16,0
16,17,0
16,18,0
16,19,0
16,20,19
16,21,0
16,22,0
16,23,7
16,24,0
16,25,0
16,26,0
16,27,0
16,28,0
17,0,0
17,1,0
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,0
17,8,0
17,9,0
17,10,0
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
17,19,0
17,20,0
17,21,0
17,22,0
17,23,0
17,24,0
17,25,0
17,26,0
17,27,0
17,28,0
18,0,0
18,1,0
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,0
18,10,0
18,11,0
18,12,0
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,18,0
18,19,0
18,20,0
18,21,0
18,22,0
18,23,0
18,24,0
18,25,0
18,26,0
18,27,0
18,28,0
19,0,0
19,1,0
19,2,2
19,3,0
19,4,1
19,5,1
19,6,0
19,7,0
19,8,5
19,9,3
19,10,3
19,11,0
19,12,2
19,13,0
19,14,2
19,15,0
19,16,0
19,17,0
19,18,0
19,19,0
19,20,0
19,21,0
19,22,0
19,23,0
19,24,0
19,25,0
19,26,0
19,27,0
19,28,0
20,0,0
20,1,70
20,2,24
20,3,0
20,4,55
20,5,46
20,6,0
20,7,55
20,8,54
20,9,71
20,10,90
20,11,4
20,12,37
20,13,40
20,14,74
20,15,13
20,16,19
20,17,0
20,18,0
20,19,0
20,20,0
20,21,0
20,22,0
20,23,44
20,24,0
20,25,0
20,26,0
20,27,0
20,28,0
21,0,0
21,1,0
21,2,0
21,3,0
21,4,0
21,5,0
21,6,0
21,7,0
21,8,0
21,9,0
21,10,0
21,11,0
21,12,0
