source,target,weight
0,11,1
0,21,7
0,18,10
0,16,12
0,5,8
0,20,9
0,13,3
0,28,1
0,25,6
0,14,2
0,22,2
0,3,6
0,15,3
18,20,7
5,20,6
3,4,3
3,14,3
4,13,5
4,16,23
4,14,3
4,27,4
2,4,2
4,20,1
4,22,6
4,28,2
4,25,12
4,26,7
4,15,1
4,18,10
13,14,4
14,20,5
14,27,5
5,14,5
3,28,14
3,26,21
3,25,21
3,18,34
3,21,7
3,22,6
2,3,13
3,16,19
11,13,1
11,20,2
13,20,1
13,21,5
5,13,2
13,27,5
13,26,11
13,18,5
13,15,10
13,16,13
20,26,11
20,25,10
20,28,5
14,21,4
21,26,4
5,21,7
21,27,7
21,25,12
20,21,2
21,28,3
16,21,15
18,21,17
15,21,5
2,21,9
11,21,2
3,5,7
5,27,7
5,16,3
5,28,6
5,26,7
5,18,7
3,27,7
18,27,20
25,27,14
27,28,8
26,27,22
22,27,9
2,27,11
13,22,2
3,13,4
0,26,5
16,26,36
18,26,28
25,26,21
16,18,56
18,22,14
18,25,32
18,28,34
2,18,12
15,18,4
14,16,8
14,28,5
16,25,50
16,27,23
0,27,2
3,20,4
3,15,2
20,22,5
20,27,8
4,21,1
22,28,12
22,26,16
14,22,6
22,25,8
15,22,4
2,22,6
16,22,10
5,22,2
16,20,8
13,25,4
2,26,12
15,20,3
25,28,20
11,18,6
2,16,20
5,15,1
3,11,2
14,26,3
11,26,4
26,28,8
11,16,6
2,28,15
2,5,1
16,28,19
15,28,11
13,28,4
14,18,3
14,25,6
2,25,14
15,25,3
15,16,3
21,22,1
11,22,2
2,15,2
0,2,4
2,11,2
2,13,1
15,27,3
0,4,2
15,26,2
11,28,2
14,15,2
