source,target,type
0,6,
0,55,outandin
0,78,
0,99,
0,178,
0,184,
0,228,
0,236,outgoing
0,249,
0,314,
0,333,
0,409,
0,432,outgoing
0,470,
0,502,
0,519,
0,538,
0,569,outgoing
0,595,outgoing
0,599,
0,605,
0,693,
0,705,
0,710,
0,732,
0,767,
0,862,
0,929,
0,951,incoming
0,976,
0,991,
6,178,
6,249,
6,333,
6,409,outandin
6,506,
6,569,outgoing
6,605,
6,767,outgoing
55,78,outandin
55,129,outandin
55,130,outandin
55,169,outandin
55,195,outandin
55,201,outandin
55,236,outandin
55,249,outandin
55,289,outandin
55,372,outandin
55,404,
55,409,outandin
55,410,outandin
55,579,outandin
55,595,
55,688,outandin
55,716,outandin
55,718,outandin
55,767,outandin
55,951,outandin
55,977,outandin
55,1004,outandin
78,99,outgoing
78,130,
78,178,
78,239,incoming
78,249,incoming
78,314,incoming
78,333,outgoing
78,409,outgoing
78,502,incoming
78,506,
78,569,outgoing
78,599,incoming
78,605,
78,710,incoming
78,767,outandin
78,832,outandin
78,862,incoming
78,878,incoming
78,929,
78,951,
78,976,incoming
99,178,
99,207,incoming
99,249,
99,314,
99,333,outgoing
99,502,
99,569,outgoing
99,599,
99,786,outandin
99,862,
99,878,incoming
99,929,
178,2,outandin
178,32,incoming
178,61,incoming
178,65,outandin
178,90,
178,91,incoming
178,107,outgoing
178,118,outandin
178,120,
178,127,incoming
178,130,incoming
178,150,incoming
178,189,outgoing
178,214,
178,228,
178,231,
178,249,
178,280,outgoing
178,290,outandin
178,295,
178,314,
178,333,
178,339,
178,359,incoming
178,362,outandin
178,367,incoming
178,409,
178,415,
178,418,
178,465,outandin
178,470,
178,482,
178,502,
178,538,
178,546,incoming
178,569,
178,599,
178,605,
178,669,incoming
178,693,
178,700,outgoing
178,710,
178,724,outandin
178,749,incoming
178,752,incoming
178,767,
178,772,
178,786,outandin
178,833,outandin
178,862,
178,878,incoming
178,929,
178,940,outandin
178,951,
178,976,
178,978,
178,990,
178,991,
184,16,outgoing
184,32,outgoing
184,38,
184,82,outgoing
184,127,outgoing
184,157,outgoing
184,189,outgoing
184,225,
184,246,
184,279,outgoing
184,296,outgoing
184,333,outgoing
184,365,outgoing
184,388,outgoing
184,393,
184,407,
184,410,
184,423,
184,426,outgoing
184,505,outgoing
184,506,outandin
184,522,outgoing
184,538,outgoing
184,595,outgoing
184,607,
184,615,outgoing
184,633,outandin
184,701,outgoing
184,708,outgoing
184,710,
184,711,
184,718,
184,724,outgoing
184,732,
184,754,
184,767,outgoing
184,779,
184,832,
184,843,
184,862,outgoing
184,883,
184,884,outgoing
184,907,
184,936,outandin
184,951,outandin
184,969,outgoing
184,977,
184,999,outgoing
184,1004,
228,61,incoming
228,249,incoming
228,314,
228,333,outgoing
228,362,incoming
228,470,incoming
228,502,
228,506,outandin
228,569,outgoing
228,599,outgoing
228,605,
228,693,
228,929,outgoing
236,29,outandin
236,90,
236,107,
236,335,
236,393,outandin
236,532,
236,537,
236,671,outandin
236,716,outandin
236,744,outandin
236,834,outandin
236,975,outandin
236,977,outandin
236,1004,
249,29,outgoing
249,181,outandin
249,189,
249,314,incoming
249,333,
249,377,outgoing
249,404,outandin
249,409,
249,470,incoming
249,491,
249,502,incoming
249,506,
249,519,incoming
249,538,incoming
249,569,outgoing
249,599,incoming
249,605,
249,693,
249,710,incoming
249,716,outandin
249,767,incoming
249,862,incoming
249,883,outandin
249,929,
249,976,incoming
249,991,incoming
249,1004,outgoing
314,13,outandin
314,73,outandin
314,169,outgoing
314,277,outgoing
314,333,
314,376,outandin
314,409,incoming
314,470,incoming
314,502,outandin
314,538,outgoing
314,569,outgoing
314,599,
314,605,
314,693,
314,710,
314,767,
314,862,outandin
314,929,
314,976,
333,19,
333,29,outandin
333,75,outandin
333,312,outgoing
333,409,outgoing
333,470,
333,502,
333,506,outandin
333,538,outgoing
333,569,outgoing
333,599,outgoing
333,605,
333,693,
333,696,outandin
333,710,outgoing
333,767,
333,862,outgoing
333,929,
333,976,outandin
333,980,outandin
409,91,outandin
409,275,outandin
409,470,incoming
409,569,outgoing
409,580,outgoing
409,605,
409,638,outandin
409,929,outgoing
432,433,outgoing
432,512,outandin
432,744,outandin
432,789,incoming
432,987,
470,502,incoming
470,538,incoming
470,569,
470,599,incoming
470,605,
470,693,incoming
470,700,outandin
470,710,incoming
470,744,outandin
470,789,incoming
470,862,incoming
502,32,outandin
502,61,
502,75,outandin
502,90,outgoing
502,118,
502,120,
502,130,incoming
502,135,outandin
502,185,
502,188,outgoing
502,189,
502,214,
502,231,outgoing
502,239,
502,278,outgoing
502,280,outgoing
502,293,outgoing
502,334,
502,367,incoming
502,415,incoming
502,484,outandin
502,517,outgoing
502,528,incoming
502,538,
502,569,outgoing
502,591,
502,599,outgoing
502,605,
502,607,outgoing
502,629,outandin
502,669,outandin
502,687,
502,693,
502,696,outandin
502,710,
502,718,
502,742,outgoing
502,746,
502,749,incoming
502,772,outgoing
502,786,outandin
502,851,outgoing
502,854,
502,862,
502,878,incoming
502,915,
502,923,outgoing
502,929,outgoing
502,951,outgoing
502,976,
502,978,outgoing
502,991,outandin
502,995,outandin
538,235,outandin
538,293,outandin
538,407,outandin
538,569,outgoing
538,585,outandin
538,605,
538,880,
538,929,outgoing
538,951,outandin
569,29,outandin
569,40,outandin
569,214,
569,295,outgoing
569,339,outgoing
569,599,outgoing
569,605,
569,654,outandin
569,693,outgoing
569,710,outgoing
569,767,outgoing
569,862,
569,929,outgoing
569,976,outgoing
569,991,outgoing
595,71,
595,127,
595,149,outandin
595,169,
595,189,
595,195,
595,214,
595,237,outandin
595,272,
595,280,outgoing
595,404,
595,415,
595,450,
595,453,incoming
595,550,
595,586,outandin
595,687,incoming
595,696,
595,716,incoming
595,718,
595,790,
595,915,outandin
595,934,
595,951,
595,1004,incoming
599,91,outandin
599,605,
599,693,
599,710,
599,767,
599,849,outgoing
599,878,outandin
599,929,
599,951,incoming
605,506,outandin
605,670,
605,685,
605,693,
605,700,
605,710,
605,767,
605,789,outgoing
605,790,outandin
605,840,
605,862,
605,929,outgoing
605,951,outandin
605,976,
605,1001,
693,29,outandin
693,61,incoming
693,90,incoming
693,122,
693,710,outgoing
693,791,outgoing
693,862,
693,929,outgoing
693,1004,outandin
705,102,outandin
710,275,incoming
710,527,
710,580,outandin
710,767,incoming
710,832,
710,929,
732,118,
732,127,outandin
732,163,outandin
732,365,
732,407,incoming
732,522,incoming
732,718,incoming
767,359,outgoing
767,410,
767,506,
767,585,outandin
767,929,outgoing
862,32,outgoing
862,90,outandin
862,118,outgoing
862,293,outgoing
862,534,outgoing
862,547,
862,572,outgoing
862,577,outandin
862,638,incoming
862,700,outandin
862,772,outgoing
862,786,outandin
862,832,
862,909,
862,929,outgoing
929,239,outandin
929,410,
929,506,
929,700,outandin
929,878,incoming
951,13,
951,15,incoming
951,31,outandin
951,38,outandin
951,75,outandin
951,91,outandin
951,120,outgoing
951,141,outandin
951,143,incoming
951,147,incoming
951,166,outandin
951,169,incoming
951,189,outgoing
951,190,outgoing
951,214,
951,225,
951,239,
951,245,
951,273,
951,274,incoming
951,284,
951,323,incoming
951,324,outandin
951,332,outandin
951,338,incoming
951,343,outandin
951,367,incoming
951,372,incoming
951,377,outgoing
951,410,outgoing
951,433,outandin
951,435,outandin
951,474,outandin
951,493,outandin
951,500,incoming
951,506,outandin
951,518,outandin
951,535,outandin
951,542,outandin
951,609,
951,630,incoming
951,633,outgoing
951,649,outandin
951,656,outandin
951,660,
951,663,outgoing
951,669,outgoing
951,681,outandin
951,706,
951,707,
951,715,incoming
951,718,outandin
951,738,outgoing
951,739,incoming
951,742,outgoing
951,772,
951,789,incoming
951,807,
951,809,outandin
951,832,outandin
951,857,
951,865,incoming
951,866,
951,883,
951,885,incoming
951,923,
951,925,
951,926,
951,939,
951,976,outandin
951,997,incoming
976,90,outandin
976,349,
976,376,outandin
976,832,
991,61,
991,450,outandin
991,543,outgoing
991,614,incoming
991,654,
991,700,incoming
991,718,incoming
991,858,
2,32,incoming
2,77,incoming
2,82,outandin
2,119,
2,163,outandin
2,197,outandin
2,231,
2,316,outandin
2,322,
2,326,outandin
2,328,outandin
2,334,
2,335,
2,405,outandin
2,425,outandin
2,465,incoming
2,466,outandin
2,485,outandin
2,486,outandin
2,500,outgoing
2,517,outandin
2,528,incoming
2,561,outandin
2,580,outandin
2,628,outandin
2,638,
2,656,outandin
2,669,incoming
2,692,outandin
2,700,
2,722,outandin
2,749,incoming
2,768,incoming
2,782,
2,790,
2,791,outandin
2,812,
2,817,outandin
2,840,incoming
2,857,outandin
2,867,incoming
2,923,
2,933,outandin
2,948,outandin
