source,target,weight
0,0,0
0,1,902
0,2,226
0,3,198
0,4,54
0,5,242
0,6,578
0,7,366
0,8,164
0,9,261
0,10,34
0,11,138
0,12,100
0,13,43
0,14,118
0,15,98
0,16,146
0,17,12
0,18,34
0,19,55
0,20,26
0,21,1
0,22,25
0,23,54
0,24,0
0,25,2
0,26,41
0,27,1
0,28,21
0,29,67
0,30,193
0,31,16
0,32,21
0,33,0
0,34,444
0,35,0
0,36,0
0,37,13
0,38,50
0,39,124
0,40,55
0,41,158
1,0,902
1,1,0
1,2,229
1,3,413
1,4,26
1,5,177
1,6,589
1,7,323
1,8,39
1,9,376
1,10,17
1,11,87
1,12,17
1,13,107
1,14,306
1,15,173
1,16,125
1,17,1
1,18,14
1,19,37
1,20,48
1,21,6
1,22,8
1,23,41
1,24,0
1,25,9
1,26,50
1,27,2
1,28,104
1,29,104
1,30,259
1,31,398
1,32,204
1,33,0
1,34,741
1,35,0
1,36,1
1,37,72
1,38,146
1,39,227
1,40,202
1,41,149
2,0,226
2,1,229
2,2,0
2,3,41
2,4,9
2,5,89
2,6,307
2,7,173
2,8,93
2,9,62
2,10,20
2,11,66
2,12,20
2,13,19
2,14,70
2,15,189
2,16,62
2,17,19
2,18,3
2,19,20
2,20,13
2,21,1
2,22,7
2,23,10
2,24,0
2,25,19
2,26,31
2,27,15
2,28,78
2,29,69
2,30,97
2,31,11
2,32,2
2,33,0
2,34,337
2,35,0
2,36,1
2,37,20
2,38,7
2,39,80
2,40,17
2,41,87
3,0,198
3,1,413
3,2,41
3,3,0
3,4,1
3,5,186
3,6,208
3,7,65
3,8,56
3,9,210
3,10,0
3,11,7
3,12,7
3,13,38
3,14,148
3,15,92
3,16,61
3,17,1
3,18,6
3,19,4
3,20,10
3,21,0
3,22,0
3,23,4
3,24,0
3,25,1
3,26,16
3,27,0
3,28,7
3,29,10
3,30,83
3,31,8
3,32,92
3,33,0
3,34,382
3,35,5
3,36,0
3,37,14
3,38,56
3,39,77
3,40,59
3,41,65
4,0,54
4,1,26
4,2,9
4,3,1
4,4,0
4,5,0
4,6,11
4,7,6
4,8,0
4,9,2
4,10,0
4,11,1
4,12,2
4,13,0
4,14,8
4,15,0
4,16,0
4,17,0
4,18,5
4,19,4
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,16
4,31,1
4,32,0
4,33,0
4,34,61
4,35,0
4,36,0
4,37,16
4,38,0
4,39,1
4,40,16
4,41,3
5,0,242
5,1,177
5,2,89
5,3,186
5,4,0
5,5,0
5,6,258
5,7,194
5,8,85
5,9,85
5,10,0
5,11,43
5,12,3
5,13,8
5,14,140
5,15,210
5,16,67
5,17,25
5,18,3
5,19,37
5,20,11
5,21,9
5,22,4
5,23,137
5,24,0
5,25,1
5,26,2
5,27,44
5,28,22
5,29,33
5,30,46
5,31,5
5,32,20
5,33,0
5,34,452
5,35,0
5,36,0
5,37,1
5,38,97
5,39,127
5,40,21
5,41,48
6,0,578
6,1,589
6,2,307
6,3,208
6,4,11
6,5,258
6,6,0
6,7,414
6,8,250
6,9,145
6,10,6
6,11,88
6,12,49
6,13,171
6,14,482
6,15,179
6,16,146
6,17,5
6,18,94
6,19,32
6,20,35
6,21,12
6,22,14
6,23,80
6,24,0
6,25,3
6,26,42
6,27,2
6,28,99
6,29,53
6,30,132
6,31,22
6,32,199
6,33,0
6,34,1556
6,35,1
6,36,21
6,37,49
6,38,380
6,39,388
6,40,346
6,41,250
7,0,366
7,1,323
7,2,173
7,3,65
7,4,6
7,5,194
7,6,414
7,7,0
7,8,251
7,9,63
7,10,4
7,11,258
7,12,6
7,13,13
7,14,182
7,15,300
7,16,81
7,17,15
7,18,1
7,19,21
7,20,48
7,21,8
7,22,4
7,23,42
7,24,1
7,25,1
7,26,4
7,27,2
7,28,112
7,29,52
7,30,99
7,31,47
7,32,4
7,33,2
7,34,408
7,35,0
7,36,0
7,37,37
7,38,33
7,39,79
7,40,41
7,41,26
8,0,164
8,1,39
8,2,93
8,3,56
8,4,0
8,5,85
8,6,250
8,7,251
8,8,0
8,9,122
8,10,0
8,11,48
8,12,67
8,13,6
8,14,104
8,15,8
8,16,19
8,17,0
8,18,2
8,19,3
8,20,40
8,21,0
8,22,2
8,23,3
8,24,0
8,25,0
8,26,1
8,27,1
8,28,17
8,29,1
8,30,130
8,31,2
8,32,18
8,33,63
8,34,199
8,35,0
8,36,0
8,37,2
8,38,72
8,39,110
8,40,7
8,41,29
9,0,261
9,1,376
9,2,62
9,3,210
9,4,2
9,5,85
9,6,145
9,7,63
9,8,122
9,9,0
9,10,7
9,11,57
9,12,6
9,13,24
9,14,97
9,15,62
9,16,60
9,17,0
9,18,6
9,19,16
9,20,81
9,21,5
9,22,2
9,23,14
9,24,0
9,25,4
9,26,11
9,27,0
9,28,12
9,29,66
9,30,74
9,31,25
9,32,16
9,33,0
9,34,337
9,35,0
9,36,0
9,37,8
9,38,42
9,39,80
9,40,46
9,41,79
10,0,34
10,1,17
10,2,20
10,3,0
10,4,0
10,5,0
10,6,6
10,7,4
10,8,0
10,9,7
10,10,0
10,11,2
10,12,0
10,13,0
10,14,0
