source,target,weight
0,0,0
0,1,17
0,2,5
0,3,10
0,4,9
0,5,6
0,6,6
0,7,16
0,8,6
0,9,18
0,10,18
1,0,17
1,1,0
1,2,6
1,3,12
1,4,15
1,5,4
1,6,9
1,7,18
1,8,13
1,9,21
1,10,16
2,0,5
2,1,6
2,2,0
2,3,10
2,4,7
2,5,1
2,6,3
2,7,8
2,8,7
2,9,4
2,10,3
3,0,10
3,1,12
3,2,10
3,3,0
3,4,17
3,5,4
3,6,9
3,7,11
3,8,11
3,9,11
3,10,15
4,0,9
4,1,15
4,2,7
4,3,17
4,4,0
4,5,7
4,6,13
4,7,25
4,8,14
4,9,23
4,10,16
5,0,6
5,1,4
5,2,1
5,3,4
5,4,7
5,5,0
5,6,3
5,7,5
5,8,3
5,9,5
5,10,4
6,0,6
6,1,9
6,2,3
6,3,9
6,4,13
6,5,3
6,6,0
6,7,16
6,8,10
6,9,18
6,10,14
7,0,16
7,1,18
7,2,8
7,3,11
7,4,25
7,5,5
7,6,16
7,7,0
7,8,16
7,9,20
7,10,14
8,0,6
8,1,13
8,2,7
8,3,11
8,4,14
8,5,3
8,6,10
8,7,16
8,8,0
8,9,11
8,10,7
9,0,18
9,1,21
9,2,4
9,3,11
9,4,23
9,5,5
9,6,18
9,7,20
9,8,11
9,9,0
9,10,10
10,0,18
10,1,16
10,2,3
10,3,15
10,4,16
10,5,4
10,6,14
10,7,14
10,8,7
10,9,10
10,10,0
