node,centrality,community,density,eign,betwness,closeness,volatility,name,type
1209,10,0,0.6666666666666666,0.0073610560596386,0.0454355870886483,0.5434782608695652,0.25,ADM#1209,
1658,26,0,0.6666666666666666,0.1887057265569554,0.0948274016233199,0.6666666666666666,0.5,ADM#1658,incoming
1179,29,0,0.6666666666666666,0.0508795939523264,0.0576267723206498,0.704225352112676,0.25,ADM#1179,
1098,34,0,0.6666666666666666,0.1041156814841153,0.0617011469256367,0.7575757575757576,0.0,ADM#1098,
1660,11,1,0.8222222222222222,0.0074765090288062,0.0095510204081632,0.5434782608695652,0.25,MED#1660,incoming
1168,12,1,0.8222222222222222,0.0119090598322546,0.0004081632653061,0.5617977528089888,0.0,MED#1168,
1130,14,1,0.8222222222222222,0.0070703640475631,0.0460269345167304,0.5681818181818182,0.25,MED#1130,
1191,17,1,0.8222222222222222,0.025599946585089,0.0,0.5952380952380952,0.25,MED#1191,outgoing
1260,19,1,0.8222222222222222,0.0211684296801453,0.0312904261271608,0.6097560975609756,0.0,MED#1260,
1148,20,1,0.8222222222222222,0.0236678039402867,0.0210190625700829,0.625,0.0,MED#1148,
1221,23,1,0.8222222222222222,0.0370564546255472,0.0407624914767771,0.6410256410256411,0.5,MED#1221,incoming
1157,27,1,0.8222222222222222,0.021954918587953,0.0243716827390296,0.6756756756756757,0.0,MED#1157,
1159,30,1,0.8222222222222222,0.0477139643194474,0.0559413715536164,0.704225352112676,0.25,MED#1159,
1144,32,1,0.8222222222222222,0.051760360338271,0.0373904055128545,0.7246376811594203,0.0,MED#1144,
1109,13,2,0.6985294117647058,0.0520952779422815,0.0616686578727395,0.5681818181818182,0.0,NUR#1109,
1114,16,2,0.6985294117647058,0.0535475737013455,0.0504859086491739,0.5882352941176471,0.5,NUR#1114,outgoing
1181,20,2,0.6985294117647058,0.0948945301252183,0.0102209559148334,0.6172839506172839,0.0,NUR#1181,
1100,20,2,0.6985294117647058,0.0148213535926,0.0313593073593073,0.6172839506172839,0.25,NUR#1100,
1108,21,2,0.6985294117647058,0.0134062351998572,0.0732071669826771,0.625,0.25,NUR#1108,
1202,23,2,0.6985294117647058,0.1470781113791584,0.0892061521245194,0.6410256410256411,1.0,NUR#1202,outandin
1105,23,2,0.6985294117647058,0.0507734703007128,0.0153624878522837,0.6493506493506493,0.25,NUR#1105,outgoing
1193,24,2,0.6985294117647058,0.0980287603647773,0.0080350103411327,0.6493506493506493,0.25,NUR#1193,
1205,24,2,0.6985294117647058,0.0277108107173672,0.0591229790617545,0.6578947368421053,0.25,NUR#1205,incoming
1196,26,2,0.6985294117647058,0.1524955618214981,0.1195410915614996,0.6666666666666666,0.75,NUR#1196,outgoing
1149,33,2,0.6985294117647058,0.3175857609318471,0.0051240188383045,0.746268656716418,0.5,NUR#1149,outgoing
1295,34,2,0.6985294117647058,0.1954788663295248,0.0665354260252219,0.7575757575757576,0.0,NUR#1295,
1210,34,2,0.6985294117647058,0.4998564676134959,0.0420562340154177,0.7575757575757576,0.25,NUR#1210,
1115,36,2,0.6985294117647058,0.4098528066220362,0.0591558124415267,0.78125,0.0,NUR#1115,
1164,37,2,0.6985294117647058,0.1456130008266549,0.0839694772347833,0.7936507936507936,0.25,NUR#1164,
1207,37,2,0.6985294117647058,0.4989548964817028,0.0190897605795565,0.7936507936507936,0.25,NUR#1207,
1245,38,2,0.6985294117647058,0.1224032775517505,0.0546675252185456,0.8064516129032258,0.25,NUR#1245,
1701,1,3,0.0105263157894736,0.0034054214063672,0.0,0.4464285714285714,0.5,PAT#1701,incoming
