source,target,weight
0,0,0
0,1,17
0,2,6
0,3,19
0,4,15
0,5,6
0,6,14
0,7,16
0,8,17
0,9,16
0,10,15
1,0,17
1,1,0
1,2,2
1,3,15
1,4,12
1,5,5
1,6,13
1,7,12
1,8,13
1,9,15
1,10,8
2,0,6
2,1,2
2,2,0
2,3,1
2,4,5
2,5,0
2,6,4
2,7,3
2,8,6
2,9,12
2,10,6
3,0,19
3,1,15
3,2,1
3,3,0
3,4,6
3,5,6
3,6,21
3,7,12
3,8,20
3,9,23
3,10,19
4,0,15
4,1,12
4,2,5
4,3,6
4,4,0
4,5,1
4,6,10
4,7,7
4,8,9
4,9,10
4,10,10
5,0,6
5,1,5
5,2,0
5,3,6
5,4,1
5,5,0
5,6,9
5,7,4
5,8,7
5,9,5
5,10,6
6,0,14
6,1,13
6,2,4
6,3,21
6,4,10
6,5,9
6,6,0
6,7,13
6,8,14
6,9,17
6,10,17
7,0,16
7,1,12
7,2,3
7,3,12
7,4,7
7,5,4
7,6,13
7,7,0
7,8,12
7,9,16
7,10,17
8,0,17
8,1,13
8,2,6
8,3,20
8,4,9
8,5,7
8,6,14
8,7,12
8,8,0
8,9,23
8,10,14
9,0,16
9,1,15
9,2,12
9,3,23
9,4,10
9,5,5
9,6,17
9,7,16
9,8,23
9,9,0
9,10,18
10,0,15
10,1,8
10,2,6
10,3,19
10,4,10
10,5,6
10,6,17
10,7,17
10,8,14
10,9,18
10,10,0
