source,target,weight
0,0,0
0,1,100
0,2,0
0,3,1400
0,4,3600
0,5,599
0,6,1198
0,7,3000
1,0,100
1,1,0
1,2,690
1,3,400
1,4,488
1,5,100
1,6,499
1,7,592
2,0,0
2,1,690
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
3,0,1400
3,1,400
3,2,0
3,3,0
3,4,2400
3,5,998
3,6,0
3,7,2100
4,0,3600
4,1,488
4,2,0
4,3,2400
4,4,0
4,5,800
4,6,400
4,7,6799
5,0,599
5,1,100
5,2,0
5,3,998
5,4,800
5,5,0
5,6,0
5,7,900
6,0,1198
6,1,499
6,2,0
6,3,0
6,4,400
6,5,0
6,6,0
6,7,1899
7,0,3000
7,1,592
7,2,0
7,3,2100
7,4,6799
7,5,900
7,6,1899
7,7,0
