node,x_pos,y_pos
0,0.03769859893213963,0.05198223228394334
1,0.04081302012513905,0.029364334948482246
2,0.049540650293026935,0.05877491449783817
3,0.04850372542312531,0.04417945392364555
4,0.02161853438932917,0.034454490888979575
5,0.03762292428115687,0.06080036311969861
6,1.0,-0.487637468870899
7,-0.5629433544061959,-0.8132792440978974
8,0.18218191449326157,0.9016348583738042
9,0.053225882504248756,0.04823299035846168
10,0.0028098573307130505,0.05432719841441292
11,0.06339280447039375,0.07461546343314705
12,0.03922934815290785,0.03925483900909619
13,0.028823203024984048,0.075882459936682
14,0.3971271289629998,-0.9975422801068309
15,0.06352751852420765,0.03073817944723509
16,0.028832165098700072,0.04834654443652072
17,0.06437441398830665,0.05636387248698373
18,0.08233231811533978,0.04988381972059863
19,0.04783928000321893,0.07050696655628123
20,-0.9398225883945904,-0.15322744013975814
21,-0.7867273453124123,0.7223434513795743
