source,target,weight
0,1,15
0,5,19
1,19,8
1,7,13
1,2,6
1,9,2
1,3,14
1,6,3
1,14,4
1,13,4
1,8,11
1,31,2
1,4,4
1,29,4
0,8,5
0,27,3
0,3,5
0,19,4
0,13,3
0,9,3
0,29,5
0,2,5
2,19,4
2,7,10
2,9,2
2,13,4
2,8,1
2,29,5
3,4,1
0,4,2
4,29,1
3,7,47
5,7,3
4,6,1
6,7,14
6,8,17
6,9,1
6,19,4
2,6,5
6,13,5
6,29,5
0,6,1
3,6,5
5,6,4
7,8,68
7,19,21
7,13,26
7,31,3
7,14,10
7,9,10
9,13,10
8,9,9
3,8,12
8,13,25
0,7,5
8,29,11
7,29,30
9,14,1
3,9,4
9,29,5
9,19,6
13,14,3
14,19,1
8,14,7
19,29,5
13,19,5
8,19,17
13,29,7
3,29,7
3,13,7
3,14,7
3,19,3
4,8,4
5,19,1
5,8,3
8,31,9
3,27,1
5,13,3
2,5,8
9,27,1
19,31,1
29,31,2
2,3,1
0,31,1
5,29,3
3,5,7
1,5,2
5,14,3
5,9,1
14,29,4
4,7,2
0,14,2
27,29,1
