source,target,weight
0,0,0
0,1,16
0,2,12
0,3,14
0,4,12
0,5,16
0,6,18
0,7,16
0,8,19
0,9,9
0,10,0
1,0,16
1,1,0
1,2,17
1,3,13
1,4,15
1,5,18
1,6,16
1,7,8
1,8,16
1,9,17
1,10,0
2,0,12
2,1,17
2,2,0
2,3,13
2,4,7
2,5,14
2,6,13
2,7,13
2,8,15
2,9,10
2,10,0
3,0,14
3,1,13
3,2,13
3,3,0
3,4,14
3,5,15
3,6,13
3,7,11
3,8,14
3,9,15
3,10,0
4,0,12
4,1,15
4,2,7
4,3,14
4,4,0
4,5,10
4,6,14
4,7,8
4,8,12
4,9,10
4,10,0
5,0,16
5,1,18
5,2,14
5,3,15
5,4,10
5,5,0
5,6,24
5,7,13
5,8,11
5,9,8
5,10,0
6,0,18
6,1,16
6,2,13
6,3,13
6,4,14
6,5,24
6,6,0
6,7,18
6,8,17
6,9,20
6,10,0
7,0,16
7,1,8
7,2,13
7,3,11
7,4,8
7,5,13
7,6,18
7,7,0
7,8,13
7,9,6
7,10,0
8,0,19
8,1,16
8,2,15
8,3,14
8,4,12
8,5,11
8,6,17
8,7,13
8,8,0
8,9,9
8,10,0
9,0,9
9,1,17
9,2,10
9,3,15
9,4,10
9,5,8
9,6,20
9,7,6
9,8,9
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
