,node,x_pos,y_pos
0,0,0.8079816296658991,0.40671760345466745
1,1,0.0593969376935589,0.95878438547177
2,2,-0.1239013704907117,-0.9123087333017716
3,3,0.9266396345704624,-0.030227454406396626
4,4,-0.09547469223373393,0.8931343460462327
5,5,0.05355463126692818,0.8400014297103646
6,6,-0.1922484738974823,0.9390931282242672
7,7,0.9395801454412182,0.20342667119102753
8,8,0.8073962613635274,-0.42199534511777265
9,9,-0.8537811691997351,0.07847524604106373
10,10,0.24618088688384596,-0.8957682684135008
11,11,-0.4123663667766794,0.8123207767345321
12,12,-0.559349943996714,-0.7241367818202984
13,13,-0.9358506242396586,-0.16917544597357995
14,14,0.6309658232935144,-0.7937514759072826
15,15,0.95491294750195,-0.1527767175211044
16,16,-0.867691148991969,-0.4668971058068859
17,17,-0.9447378177846829,-0.3211362431352803
18,18,0.9366611731506584,0.3282122316192132
19,19,-0.4953657498025448,-0.8635114542543894
20,20,-0.6674229062317982,-0.7730929891825696
21,21,0.004185041822871366,-1.0
22,22,0.6146115956938476,0.7533856595233273
23,23,0.9118065964581833,-0.37523883163084687
24,24,0.4552837457723782,-0.7822801254815703
25,25,-0.9497178875826233,-0.0292048755623597
26,26,-0.7958903846986927,-0.6352660050231237
27,27,0.7643673992382816,0.5880344073357476
28,28,-0.6070380678980647,0.6497933593560377
29,29,-0.315810469180549,0.8918582082588361
30,30,-0.7556727336626615,0.5864340432296796
31,31,-0.27754806788603137,-0.8956761278131011
32,32,0.7368030339537834,0.7119103736457087
33,33,0.5691669108581601,-0.6803370464241478
34,34,0.48160582465863994,0.7777971575694411
35,35,0.31486621487729105,0.9030543998118887
36,36,0.8655633298384254,-0.23393262588790217
37,37,-0.8105176087607269,0.37881744687944297
38,38,-0.8658174865334168,0.5009428344919281
39,39,-0.5243654191657561,0.8231957451319822
40,40,-0.7008468738706894,-0.531186612213693
41,41,-0.7764969381606912,-0.2708712731652317
42,42,0.7027403879844358,-0.6071321214949978
43,43,0.7031803088785356,-0.48762373653406943
44,44,-0.04365480006424392,-0.8025981096946134
45,45,-0.942359629348992,0.15518586780008067
46,46,0.8894719366899616,0.496487003061122
47,47,0.47266616895469243,0.8829797082559353
48,48,-0.3519449414468832,-0.9457917995871424
49,49,0.12891138780003444,-0.9386903271677968
50,50,0.3430164004757889,-0.829653278416653
51,51,-0.925640980846029,0.305427402767954
52,52,-0.682153609977035,0.7472179050556539
53,53,0.2076062315265263,0.8721873792605117
54,54,0.9445435764153972,0.08538619100966277
