source,target,weight
0,0,0
0,1,15
0,2,17
0,3,23
0,4,22
0,5,14
0,6,15
0,7,16
0,8,11
0,9,9
0,10,0
1,0,15
1,1,0
1,2,17
1,3,13
1,4,16
1,5,19
1,6,16
1,7,14
1,8,11
1,9,10
1,10,0
2,0,17
2,1,17
2,2,0
2,3,10
2,4,18
2,5,10
2,6,12
2,7,13
2,8,13
2,9,6
2,10,0
3,0,23
3,1,13
3,2,10
3,3,0
3,4,25
3,5,18
3,6,8
3,7,12
3,8,7
3,9,16
3,10,0
4,0,22
4,1,16
4,2,18
4,3,25
4,4,0
4,5,18
4,6,19
4,7,13
4,8,16
4,9,15
4,10,0
5,0,14
5,1,19
5,2,10
5,3,18
5,4,18
5,5,0
5,6,15
5,7,13
5,8,14
5,9,12
5,10,0
6,0,15
6,1,16
6,2,12
6,3,8
6,4,19
6,5,15
6,6,0
6,7,10
6,8,5
6,9,12
6,10,0
7,0,16
7,1,14
7,2,13
7,3,12
7,4,13
7,5,13
7,6,10
7,7,0
7,8,10
7,9,16
7,10,0
8,0,11
8,1,11
8,2,13
8,3,7
8,4,16
8,5,14
8,6,5
8,7,10
8,8,0
8,9,15
8,10,0
9,0,9
9,1,10
9,2,6
9,3,16
9,4,15
9,5,12
9,6,12
9,7,16
9,8,15
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
