source,target,weight
0,0,0
0,1,0
0,2,21
0,3,0
0,4,0
0,5,0
0,6,1
0,7,2
0,8,0
1,0,0
1,1,0
1,2,8
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
2,0,21
2,1,8
2,2,0
2,3,74
2,4,25
2,5,11
2,6,264
2,7,115
2,8,24
3,0,0
3,1,0
3,2,74
3,3,0
3,4,0
3,5,0
3,6,10
3,7,0
3,8,0
4,0,0
4,1,0
4,2,25
4,3,0
4,4,0
4,5,0
4,6,0
4,7,52
4,8,0
5,0,0
5,1,0
5,2,11
5,3,0
5,4,0
5,5,0
5,6,0
5,7,0
5,8,0
6,0,1
6,1,0
6,2,264
6,3,10
6,4,0
6,5,0
6,6,0
6,7,38
6,8,0
7,0,2
7,1,0
7,2,115
7,3,0
7,4,52
7,5,0
7,6,38
7,7,0
7,8,0
8,0,0
8,1,0
8,2,24
8,3,0
8,4,0
8,5,0
8,6,0
8,7,0
8,8,0
