source,target,weight
0,0,0
0,1,16
0,2,18
0,3,18
0,4,10
0,5,20
0,6,19
0,7,17
0,8,15
0,9,13
0,10,0
1,0,16
1,1,0
1,2,9
1,3,15
1,4,14
1,5,15
1,6,8
1,7,21
1,8,9
1,9,10
1,10,0
2,0,18
2,1,9
2,2,0
2,3,8
2,4,13
2,5,19
2,6,7
2,7,21
2,8,13
2,9,15
2,10,0
3,0,18
3,1,15
3,2,8
3,3,0
3,4,7
3,5,12
3,6,10
3,7,16
3,8,13
3,9,15
3,10,0
4,0,10
4,1,14
4,2,13
4,3,7
4,4,0
4,5,20
4,6,18
4,7,13
4,8,11
4,9,12
4,10,0
5,0,20
5,1,15
5,2,19
5,3,12
5,4,20
5,5,0
5,6,24
5,7,21
5,8,20
5,9,15
5,10,0
6,0,19
6,1,8
6,2,7
6,3,10
6,4,18
6,5,24
6,6,0
6,7,20
6,8,14
6,9,16
6,10,0
7,0,17
7,1,21
7,2,21
7,3,16
7,4,13
7,5,21
7,6,20
7,7,0
7,8,16
7,9,14
7,10,0
8,0,15
8,1,9
8,2,13
8,3,13
8,4,11
8,5,20
8,6,14
8,7,16
8,8,0
8,9,13
8,10,0
9,0,13
9,1,10
9,2,15
9,3,15
9,4,12
9,5,15
9,6,16
9,7,14
9,8,13
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
