,node,x_pos,y_pos
0,0,0.27595809951364864,0.8555149934783075
1,1,-0.00867868664657128,-0.9964063196896746
2,2,-0.37305687307277396,0.8365510146208022
3,3,0.22585424411375313,-0.9471026918864343
4,4,-0.4166145514299964,-0.7388992545058957
5,5,0.08358327660248858,-0.9105012161962036
6,6,-0.8671319180504128,-0.19413886068720335
7,7,0.7264045837979475,-0.6431999121268418
8,8,0.5596456358302746,-0.8010759656366347
9,9,0.8441795375445339,0.2529300132845342
10,10,0.8403660290962411,-0.5594988760399029
11,11,-0.14667574405800468,-0.8943683176529141
12,12,0.801693722532418,0.600338014412932
13,13,-0.9390213033207284,-0.08858737561850369
14,14,-0.6705544993457809,0.6040007369026139
15,15,-0.1042777857916285,0.9999999999999999
16,16,-0.8302925075991177,-0.4138399461118093
17,17,0.93393399756559,0.13160182898341527
18,18,0.303627903280177,-0.8361089058572374
19,19,-0.10327250720777159,0.8599826763509563
20,20,0.8035813480747848,0.46084382737682084
21,21,-0.2816721290779905,0.9624597440504435
22,22,-0.23801095704304653,-0.9743422477463856
23,23,-0.5745619720294777,-0.8413684356999277
24,24,0.9723989963469,-0.1876607414719392
25,25,-0.8171781241241662,-0.5387324318209318
26,26,0.8141984050555475,-0.38305907990194477
27,27,0.6025084483874691,-0.6774955820739298
28,28,0.9508709940703722,-0.3928093151382709
29,29,-0.5874274514954246,0.7692856095573026
30,30,0.6723496661033507,0.668233108944605
31,31,-0.8110201706992702,0.5006738254780956
32,32,-0.4937893645752564,0.8913047316055384
33,33,0.23169037348784055,0.9584744219455584
34,34,-0.9161469563790502,-0.3011964236640408
35,35,-0.39363354868712835,-0.8940397575384984
36,36,0.5879899583875023,0.8091956746104695
37,37,0.8233290519432999,-0.1329537530094293
38,38,0.43289424325396336,0.8801299569269161
39,39,0.9211466448273448,0.33930962093704786
40,40,0.9627035058326784,-0.01106526999767737
41,41,0.4800016760625527,0.6664202368332494
42,42,-0.9186334552049584,0.39805891602147636
43,43,-0.7527231701016635,-0.6668693944232826
44,44,-0.7443513744184257,0.6774862244553469
45,45,-0.9261181641142265,0.1612712871284758
46,46,-0.6241524339882932,-0.693654668269667
47,47,-0.9147287172808943,0.0382583897917637
48,48,0.0665538133502226,0.9725618937137342
49,49,-0.8923789924171722,0.2855707683005207
50,50,0.42863920309833176,-0.8614827729457428
