source,target,weight
0,0,0
0,1,76
0,2,34
0,3,17
0,4,8
0,5,35
0,6,77
0,7,112
0,8,6
0,9,47
0,10,8
0,11,31
0,12,9
0,13,2
0,14,7
0,15,35
0,16,31
0,17,0
0,18,9
0,19,10
0,20,14
0,21,1
0,22,6
0,23,11
0,24,0
0,25,0
0,26,9
0,27,0
0,28,1
0,29,6
0,30,29
0,31,9
0,32,2
0,33,0
0,34,41
0,35,0
0,36,0
0,37,0
0,38,6
0,39,15
0,40,5
0,41,11
1,0,76
1,1,0
1,2,22
1,3,44
1,4,0
1,5,43
1,6,114
1,7,60
1,8,3
1,9,64
1,10,0
1,11,22
1,12,1
1,13,7
1,14,57
1,15,22
1,16,15
1,17,0
1,18,1
1,19,6
1,20,4
1,21,0
1,22,0
1,23,3
1,24,9
1,25,8
1,26,2
1,27,0
1,28,15
1,29,29
1,30,34
1,31,11
1,32,11
1,33,0
1,34,141
1,35,0
1,36,0
1,37,6
1,38,11
1,39,114
1,40,57
1,41,36
2,0,34
2,1,22
2,2,0
2,3,6
2,4,0
2,5,5
2,6,46
2,7,9
2,8,13
2,9,9
2,10,1
2,11,15
2,12,0
2,13,0
2,14,7
2,15,25
2,16,16
2,17,0
2,18,0
2,19,3
2,20,3
2,21,0
2,22,0
2,23,0
2,24,0
2,25,0
2,26,14
2,27,0
2,28,28
2,29,7
2,30,11
2,31,14
2,32,0
2,33,0
2,34,55
2,35,0
2,36,2
2,37,6
2,38,0
2,39,19
2,40,2
2,41,2
3,0,17
3,1,44
3,2,6
3,3,0
3,4,0
3,5,28
3,6,45
3,7,8
3,8,6
3,9,25
3,10,0
3,11,13
3,12,1
3,13,3
3,14,25
3,15,7
3,16,4
3,17,0
3,18,7
3,19,0
3,20,1
3,21,0
3,22,0
3,23,3
3,24,0
3,25,0
3,26,3
3,27,0
3,28,5
3,29,0
3,30,33
3,31,0
3,32,4
3,33,0
3,34,95
3,35,0
3,36,2
3,37,8
3,38,15
3,39,18
3,40,11
3,41,19
4,0,8
4,1,0
4,2,0
4,3,0
4,4,0
4,5,0
4,6,1
4,7,2
4,8,0
4,9,0
4,10,0
4,11,0
4,12,0
4,13,0
4,14,2
4,15,0
4,16,1
4,17,0
4,18,0
4,19,0
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,7
4,31,0
4,32,0
4,33,0
4,34,0
4,35,0
4,36,0
4,37,4
4,38,0
4,39,0
4,40,0
4,41,0
5,0,35
5,1,43
5,2,5
5,3,28
5,4,0
5,5,0
5,6,48
5,7,40
5,8,10
5,9,29
5,10,0
5,11,7
5,12,0
5,13,0
5,14,23
5,15,12
5,16,8
5,17,5
