source,target,weight
0,0,0
0,1,19
0,2,12
0,3,20
0,4,18
0,5,12
0,6,17
0,7,16
0,8,14
0,9,15
0,10,17
1,0,19
1,1,0
1,2,8
1,3,17
1,4,25
1,5,10
1,6,14
1,7,19
1,8,16
1,9,19
1,10,20
2,0,12
2,1,8
2,2,0
2,3,5
2,4,12
2,5,2
2,6,9
2,7,6
2,8,7
2,9,4
2,10,7
3,0,20
3,1,17
3,2,5
3,3,0
3,4,12
3,5,7
3,6,17
3,7,17
3,8,18
3,9,13
3,10,6
4,0,18
4,1,25
4,2,12
4,3,12
4,4,0
4,5,4
4,6,10
4,7,12
4,8,6
4,9,17
4,10,21
5,0,12
5,1,10
5,2,2
5,3,7
5,4,4
5,5,0
5,6,9
5,7,5
5,8,5
5,9,10
5,10,12
6,0,17
6,1,14
6,2,9
6,3,17
6,4,10
6,5,9
6,6,0
6,7,13
6,8,18
6,9,19
6,10,15
7,0,16
7,1,19
7,2,6
7,3,17
7,4,12
7,5,5
7,6,13
7,7,0
7,8,15
7,9,10
7,10,18
8,0,14
8,1,16
8,2,7
8,3,18
8,4,6
8,5,5
8,6,18
8,7,15
8,8,0
8,9,17
8,10,15
9,0,15
9,1,19
9,2,4
9,3,13
9,4,17
9,5,10
9,6,19
9,7,10
9,8,17
9,9,0
9,10,11
10,0,17
10,1,20
10,2,7
10,3,6
10,4,21
10,5,12
10,6,15
10,7,18
10,8,15
10,9,11
10,10,0
