source,target,weight
1,3,69
1,2,76
1,6,276
1,34,300
3,6,55
3,38,17
3,40,21
3,11,70
3,5,76
3,8,8
3,7,23
3,34,93
3,39,16
3,9,30
3,31,2
3,16,11
3,30,8
3,14,18
3,41,8
3,12,4
3,32,19
2,18,2
2,6,118
2,19,4
2,4,3
2,41,24
2,11,56
2,5,43
2,7,23
2,12,4
6,18,51
6,23,33
6,38,85
0,6,82
6,39,118
6,19,20
6,9,60
4,6,20
6,12,70
6,41,77
6,11,101
6,28,43
6,30,40
6,7,72
6,14,216
6,34,317
6,26,33
1,39,56
1,4,5
1,30,51
1,7,112
1,12,6
1,14,84
14,34,193
14,39,177
14,40,25
14,23,7
14,15,52
0,14,19
11,14,45
9,14,57
14,41,59
14,16,14
14,38,17
14,28,17
1,9,52
0,1,111
9,39,36
39,40,27
23,39,1
15,39,36
30,39,24
34,39,97
39,41,26
38,39,10
9,40,13
1,40,42
38,40,46
34,40,63
23,34,55
23,41,35
23,40,8
5,23,68
0,23,6
15,30,24
15,34,107
15,40,10
15,41,30
9,15,9
6,15,39
15,25,5
30,34,57
34,41,102
13,34,56
5,34,173
34,38,71
0,34,110
28,34,45
22,34,7
29,34,16
0,3,25
0,2,25
0,5,65
0,31,4
0,24,3
0,7,66
0,28,24
0,19,1
0,15,44
0,37,5
11,40,23
11,30,16
7,11,189
11,15,82
9,11,109
11,39,35
11,20,42
11,38,21
0,9,81
9,41,16
9,34,173
7,9,45
8,9,81
5,9,41
1,41,36
1,38,37
1,23,1
9,18,5
9,30,6
9,19,10
9,26,6
9,38,24
9,12,45
9,31,10
9,21,1
9,13,8
4,9,1
40,41,14
7,41,7
16,41,21
11,41,43
30,41,17
0,41,14
20,41,3
38,41,24
26,41,3
6,16,87
1,19,6
1,15,31
1,16,9
1,13,54
14,18,13
14,19,4
5,14,50
14,30,13
8,14,11
14,29,8
5,39,67
2,39,55
27,39,7
1,5,23
1,11,69
1,8,3
1,18,2
1,28,58
1,32,108
6,20,5
6,32,99
11,34,78
7,34,99
30,38,9
2,34,81
26,34,51
14,26,49
2,14,18
14,21,9
6,36,7
13,14,10
5,30,24
5,11,34
5,8,17
5,32,7
5,15,57
5,41,14
5,6,114
5,16,11
5,26,2
5,27,16
5,38,84
18,26,3
18,39,7
18,38,3
12,18,3
18,28,3
5,18,1
8,26,1
26,35,4
20,26,1
2,26,13
7,26,3
1,26,15
21,26,7
15,26,4
6,8,62
12,39,1
31,39,3
16,39,22
23,38,2
6,40,37
6,13,29
12,30,5
12,14,11
8,12,9
2,28,73
7,28,25
28,40,4
28,38,5
16,28,15
9,28,4
28,39,12
23,28,4
28,29,8
8,28,2
22,28,3
15,28,6
28,32,1
5,28,17
3,28,10
14,31,19
5,7,41
19,39,2
7,39,9
8,39,20
20,39,28
0,39,15
7,18,4
18,20,1
4,18,3
16,18,1
18,41,1
15,18,5
7,38,6
7,14,35
7,20,10
4,7,2
7,29,13
7,40,7
7,22,4
7,15,73
6,31,3
20,34,89
20,28,1
3,20,1
0,20,8
20,38,5
15,20,1
5,20,14
20,31,1
12,20,14
16,20,24
1,20,29
20,40,1
14,20,24
13,20,2
4,19,1
4,34,31
4,12,1
16,31,13
9,16,11
0,16,40
8,16,5
15,16,51
16,34,63
31,41,1
15,31,49
6,35,4
1,35,2
11,16,33
0,11,55
11,23,23
11,32,10
8,11,15
11,37,2
1,29,13
1,27,1
6,27,6
6,29,11
0,29,1
27,30,8
27,32,1
11,19,6
