source,target,weight
0,0,0
0,1,0
0,2,3
0,3,0
0,4,0
0,5,0
0,6,0
0,7,1
0,8,0
1,0,0
1,1,0
1,2,17
1,3,0
1,4,0
1,5,0
1,6,0
1,7,0
1,8,0
2,0,3
2,1,17
2,2,0
2,3,236
2,4,49
2,5,71
2,6,667
2,7,421
2,8,84
3,0,0
3,1,0
3,2,236
3,3,0
3,4,0
3,5,0
3,6,0
3,7,17
3,8,0
4,0,0
4,1,0
4,2,49
4,3,0
4,4,0
4,5,0
4,6,0
4,7,127
4,8,0
5,0,0
5,1,0
5,2,71
5,3,0
5,4,0
5,5,0
5,6,3
5,7,2
5,8,0
6,0,0
6,1,0
6,2,667
6,3,0
6,4,0
6,5,3
6,6,0
6,7,87
6,8,3
7,0,1
7,1,0
7,2,421
7,3,17
7,4,127
7,5,2
7,6,87
7,7,0
7,8,0
8,0,0
8,1,0
8,2,84
8,3,0
8,4,0
8,5,0
8,6,3
8,7,0
8,8,0
