source,target,weight
0,0,0
0,1,293
0,2,0
0,3,293
0,4,196
0,5,96
0,6,0
0,7,486
1,0,293
1,1,0
1,2,500
1,3,1200
1,4,600
1,5,2693
1,6,0
1,7,1700
2,0,0
2,1,500
2,2,0
2,3,600
2,4,1696
2,5,1400
2,6,199
2,7,300
3,0,293
3,1,1200
3,2,600
3,3,0
3,4,2300
3,5,2591
3,6,0
3,7,1600
4,0,196
4,1,600
4,2,1696
4,3,2300
4,4,0
4,5,2900
4,6,0
4,7,1999
5,0,96
5,1,2693
5,2,1400
5,3,2591
5,4,2900
5,5,0
5,6,0
5,7,2896
6,0,0
6,1,0
6,2,199
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
7,0,486
7,1,1700
7,2,300
7,3,1600
7,4,1999
7,5,2896
7,6,0
7,7,0
