node,x_pos,y_pos
0,-0.06187683208279648,-0.01710434929142001
1,-0.06548836349283103,-0.006750590028187344
2,-0.03854490659463758,-0.004022794641963375
3,-0.05675386333694109,-0.007903551967728026
4,-0.056757850706876514,0.0008136968161185002
13,-0.06045665703670735,-0.03351197675214563
6,-0.005156473004048003,-0.002274183537656266
7,-0.043687092531495095,-0.016554014362586446
8,-0.04995738575510377,0.004879773115637111
9,-0.05168337346991204,-0.0034895771829943872
10,-0.05941810633083942,0.023188820262828827
11,-0.040497320259664044,-0.0294561634624069
12,-0.06607260616128281,0.008782606777557884
14,-0.08159254560145063,-0.019377473821464916
15,-0.08249546891516375,0.0017912072766286481
16,-0.029511757619117805,0.01972185821463918
17,-0.05043430109552912,0.035039782959984354
18,0.9053692829547147,0.4834540914037736
19,-0.27624334655392285,-0.9690861478952943
20,0.8649456972026118,-0.29567640544955737
21,-0.9674475287281513,-0.1068461993242106
22,-0.7798425872513584,0.6902590143932956
23,-0.7041066814930629,0.5876521397197189
24,0.5407852455694662,-0.5940377182893307
25,0.20099002297676222,-0.9341071203903498
26,1.0,0.1050401415595262
27,0.6661556598819646,0.7900043716993507
28,0.23503825125767186,0.9481309726908738
5,-0.7852591118222993,-0.658560210492635
