source,target,weight
0,1,62
0,2,16
0,3,112
0,4,36
0,13,16
0,6,2
0,11,12
0,9,96
0,12,20
0,8,18
0,14,4
0,7,16
0,15,22
0,16,2
1,9,108
1,8,26
1,13,14
1,3,88
1,4,60
1,7,12
1,11,12
1,16,10
1,15,4
1,12,28
1,10,12
1,2,12
2,9,146
2,8,42
2,7,32
2,3,42
2,14,4
2,11,8
2,4,20
2,15,2
2,17,2
2,10,12
2,16,6
2,13,6
2,6,4
2,12,2
3,13,6
3,15,26
3,4,118
3,7,28
3,8,80
3,9,132
3,10,18
3,11,20
3,12,48
3,14,16
3,16,8
3,6,2
4,9,84
4,7,40
4,15,18
4,12,18
4,8,74
4,13,22
4,16,6
4,17,18
4,10,14
4,6,12
4,11,4
4,14,30
13,7,16
13,8,14
13,9,6
13,11,2
13,12,8
13,16,2
13,14,2
13,15,2
6,8,6
6,9,4
7,8,16
7,12,14
7,9,70
7,11,8
7,17,2
7,15,8
7,10,4
7,16,2
8,9,134
8,12,30
8,17,12
8,10,14
8,15,18
8,14,8
8,11,4
9,14,22
9,10,38
9,16,10
9,11,28
9,17,8
9,12,68
9,15,24
10,15,4
10,12,6
10,17,10
10,16,2
11,14,4
11,12,4
11,17,4
12,14,4
12,16,4
12,17,12
12,15,4
14,17,2
15,16,2
