source,target,weight
1,5,18
1,6,122
1,34,121
5,39,23
6,18,13
3,6,38
6,34,174
2,6,30
6,23,8
6,40,58
6,30,32
6,38,37
6,11,28
6,37,7
0,6,42
6,39,43
5,6,45
6,19,7
4,6,10
6,12,37
6,41,27
6,28,19
6,7,28
6,10,1
6,26,12
18,34,8
3,34,85
19,34,4
34,38,28
1,3,36
6,31,6
6,8,21
6,9,23
6,16,29
6,32,21
6,14,59
3,14,18
14,39,52
14,23,11
14,40,27
5,14,24
14,34,79
0,14,19
11,14,27
14,41,20
2,14,10
3,32,12
3,41,9
0,39,6
39,40,19
9,39,19
34,39,38
16,39,4
28,39,4
8,39,10
3,39,5
4,39,1
26,39,5
23,39,2
23,34,20
23,41,4
13,23,1
5,23,15
0,23,2
34,40,68
1,40,37
8,40,2
5,34,90
5,30,7
0,5,22
5,41,9
5,8,5
5,32,7
5,28,10
5,7,35
5,26,1
5,27,4
5,38,5
7,34,67
9,34,61
15,34,44
28,34,26
13,34,20
22,34,3
0,34,84
0,2,8
0,7,59
0,28,9
0,15,18
0,20,6
0,19,1
11,15,14
11,38,14
11,22,7
39,41,20
34,41,58
40,41,11
7,41,5
1,41,24
15,41,23
16,41,9
11,41,19
37,41,1
20,41,7
9,41,6
30,41,10
29,41,2
26,34,24
8,14,23
0,8,10
8,34,30
3,8,5
2,34,19
16,34,28
4,34,6
18,38,6
14,18,5
12,18,4
1,18,1
5,18,2
14,38,7
14,19,4
9,14,31
1,14,37
14,15,36
14,16,25
14,26,20
12,30,10
1,39,18
1,30,24
2,5,18
5,40,3
5,11,8
5,37,3
5,9,23
5,20,3
5,22,4
5,21,1
5,15,29
14,24,2
13,14,6
4,18,1
6,22,6
6,15,15
4,30,3
6,21,1
6,13,7
6,29,7
9,29,12
29,40,3
29,39,6
29,34,11
1,29,3
1,9,37
0,1,27
1,7,49
1,16,8
2,9,2
9,40,11
8,9,35
9,30,7
9,38,14
9,12,23
9,11,29
0,9,36
9,24,2
9,16,10
9,28,3
7,9,19
9,37,2
3,9,21
2,8,10
19,32,1
1,19,1
15,19,2
32,35,1
16,32,6
7,32,7
15,32,2
13,32,3
1,15,13
15,21,2
7,15,20
15,16,22
15,18,5
15,39,16
15,31,7
9,15,3
15,38,6
13,15,5
3,40,23
30,40,11
37,40,4
16,40,10
7,40,1
31,40,1
18,40,1
0,40,2
13,40,3
11,40,7
20,39,4
13,20,2
13,18,2
0,13,4
9,33,2
8,33,9
33,38,3
33,34,5
20,33,3
14,33,3
7,33,3
2,28,12
20,28,1
16,28,10
2,10,2
20,26,1
20,31,2
12,20,7
16,20,6
1,20,6
20,38,2
7,20,10
14,20,9
11,16,14
3,5,35
30,34,35
0,30,5
0,3,22
3,30,17
3,13,4
3,16,11
3,7,7
3,28,4
3,38,14
3,22,3
3,26,3
28,30,2
14,30,7
13,30,5
11,30,11
30,32,4
16,30,4
11,34,34
1,2,19
1,11,25
1,37,3
1,28,33
1,13,22
1,32,38
38,41,4
30,38,4
2,38,8
9,32,4
8,32,10
34,36,2
12,16,3
0,16,30
2,16,14
16,37,2
16,38,2
7,16,9
3,11,11
7,11,60
0,11,9
2,11,39
11,20,49
11,37,2
3,15,3
3,23,2
15,40,8
38,40,10
28,40,5
0,38,11
1,38,12
7,23,3
23,38,1
2,41,13
7,30,5
25,30,1
26,30,1
9,13,8
9,22,3
9,26,1
7,14,25
14,37,1
14,28,5
14,22,6
4,14,4
3,12,4
8,16,3
16,24,3
0,24,4
0,22,7
0,41,5
13,16,6
11,23,7
11,18,1
2,3,8
3,37,2
15,28,1
2,15,13
15,29,1
5,19,6
5,16,3
5,17,6
5,29,6
32,39,3
32,38,3
14,32,13
22,41,2
3,25,1
34,37,9
2,37,3
7,37,13
0,37,1
25,34,2
17,34,1
1,31,6
24,34,4
25,38,1
1,25,2
6,36,4
6,25,2
7,28,6
28,38,3
28,31,3
14,31,26
8,11,2
11,39,9
11,13,5
11,29,2
11,31,2
8,28,1
9,18,1
9,17,1
1,24,3
2,30,18
2,31,1
2,20,3
2,32,1
12,14,3
12,31,1
12,23,1
12,15,1
7,26,2
7,38,3
7,8,20
4,7,2
15,23,6
15,37,2
5,31,3
14,29,37
20,30,2
20,34,22
20,40,1
20,23,1
20,32,1
6,20,2
7,39,3
2,39,22
18,39,2
13,39,10
22,39,6
8,38,9
8,24,3
8,37,2
0,4,1
4,22,1
30,39,4
15,30,6
32,34,6
8,30,11
21,30,1
29,38,1
6,24,8
24,41,1
31,34,2
9,20,14
16,31,2
31,32,1
11,32,1
32,41,5
21,32,4
11,19,1
7,31,1
2,7,16
7,29,1
13,41,3
27,30,1
27,32,1
14,21,2
30,31,2
11,28,2
18,37,4
31,39,6
13,31,1
13,21,1
7,13,5
9,21,1
21,39,1
7,17,2
14,17,3
8,12,8
1,8,2
8,20,4
12,34,7
8,26,3
8,15,2
2,26,6
1,26,1
21,26,3
15,26,1
15,22,5
32,40,1
26,40,1
0,32,1
17,32,1
5,13,1
13,17,6
9,19,5
21,34,3
7,22,2
22,24,1
6,17,2
15,17,2
2,25,1
22,35,1
16,35,1
35,41,2
18,35,1
18,28,2
21,41,1
2,19,2
1,21,1
4,37,1
32,37,5
2,36,2
36,37,2
19,40,3
8,22,2
8,29,1
0,31,2
