source,target,weight
0,1,16
0,2,28
0,3,15
0,4,40
0,7,17
0,11,14
0,9,22
0,8,15
0,6,28
0,5,15
2,5,7
2,12,7
2,4,36
1,2,5
2,6,35
2,11,15
2,3,21
2,9,23
2,13,7
2,7,12
2,10,6
2,8,15
0,10,8
0,12,6
3,6,24
3,4,38
4,9,30
5,6,8
1,6,20
5,10,5
6,7,16
4,6,48
5,12,5
6,11,16
6,9,18
7,13,1
4,7,28
7,12,11
7,9,6
6,8,19
1,9,4
1,10,5
1,3,12
1,4,24
1,11,7
1,8,6
6,10,9
6,13,4
6,12,16
8,9,22
8,10,7
4,8,25
1,7,5
1,5,1
3,9,14
9,12,2
3,8,9
9,10,10
4,10,17
4,11,22
5,11,8
10,11,6
11,12,7
7,11,4
9,11,18
8,11,8
4,5,18
3,10,6
3,11,7
4,12,11
10,12,1
8,12,3
3,12,6
12,13,4
1,12,5
0,13,2
10,13,1
4,13,5
8,13,8
1,13,1
5,8,8
5,9,13
9,13,7
7,10,2
3,7,8
5,7,8
3,5,7
3,13,3
5,13,2
7,8,2
11,13,2
