source,target,weight
0,0,0
0,1,16
0,2,28
0,3,15
0,4,40
0,5,15
0,6,28
0,7,17
0,8,15
0,9,22
0,10,8
0,11,14
0,12,6
0,13,2
0,14,0
0,15,0
0,16,0
0,17,0
0,18,0
0,19,0
0,20,0
0,21,0
1,0,16
1,1,0
1,2,5
1,3,12
1,4,24
1,5,1
1,6,20
1,7,5
1,8,6
1,9,4
1,10,5
1,11,7
1,12,5
1,13,1
1,14,0
1,15,0
1,16,0
1,17,0
1,18,0
1,19,0
1,20,0
1,21,0
2,0,28
2,1,5
2,2,0
2,3,21
2,4,36
2,5,7
2,6,35
2,7,12
2,8,15
2,9,23
2,10,6
2,11,15
2,12,7
2,13,7
2,14,0
2,15,0
2,16,0
2,17,0
2,18,0
2,19,0
2,20,0
2,21,0
3,0,15
3,1,12
3,2,21
3,3,0
3,4,38
3,5,7
3,6,24
3,7,8
3,8,9
3,9,14
3,10,6
3,11,7
3,12,6
3,13,3
3,14,0
3,15,0
3,16,0
3,17,0
3,18,0
3,19,0
3,20,0
3,21,0
4,0,40
4,1,24
4,2,36
4,3,38
4,4,0
4,5,18
4,6,48
4,7,28
4,8,25
4,9,30
4,10,17
4,11,22
4,12,11
4,13,5
4,14,0
4,15,0
4,16,0
4,17,0
4,18,0
4,19,0
4,20,0
4,21,0
5,0,15
5,1,1
5,2,7
5,3,7
5,4,18
5,5,0
5,6,8
5,7,8
5,8,8
5,9,13
5,10,5
5,11,8
5,12,5
5,13,2
5,14,0
5,15,0
5,16,0
5,17,0
5,18,0
5,19,0
5,20,0
5,21,0
6,0,28
6,1,20
6,2,35
6,3,24
6,4,48
6,5,8
6,6,0
6,7,16
6,8,19
6,9,18
6,10,9
6,11,16
6,12,16
6,13,4
6,14,0
6,15,0
6,16,0
6,17,0
6,18,0
6,19,0
6,20,0
6,21,0
7,0,17
7,1,5
7,2,12
7,3,8
7,4,28
7,5,8
7,6,16
7,7,0
7,8,2
7,9,6
7,10,2
7,11,4
7,12,11
7,13,1
7,14,0
7,15,0
7,16,0
7,17,0
7,18,0
7,19,0
7,20,0
7,21,0
8,0,15
8,1,6
8,2,15
8,3,9
8,4,25
8,5,8
8,6,19
8,7,2
8,8,0
8,9,22
8,10,7
8,11,8
8,12,3
8,13,8
8,14,0
8,15,0
8,16,0
8,17,0
8,18,0
8,19,0
8,20,0
8,21,0
9,0,22
9,1,4
9,2,23
9,3,14
9,4,30
9,5,13
9,6,18
9,7,6
9,8,22
9,9,0
