source,target,weight
0,0,0
0,1,4
0,2,32
0,3,14
0,4,28
0,5,18
0,6,0
0,7,6
0,8,6
0,9,4
0,10,4
0,11,6
0,12,10
0,13,10
0,14,20
0,15,0
1,0,4
1,1,0
1,2,362
1,3,246
1,4,504
1,5,646
1,6,22
1,7,162
1,8,478
1,9,74
1,10,400
1,11,400
1,12,106
1,13,236
1,14,490
1,15,0
2,0,32
2,1,362
2,2,0
2,3,540
2,4,1034
2,5,806
2,6,158
2,7,426
2,8,984
2,9,150
2,10,738
2,11,760
2,12,326
2,13,394
2,14,1024
2,15,0
3,0,14
3,1,246
3,2,540
3,3,0
3,4,748
3,5,470
3,6,20
3,7,148
3,8,512
3,9,48
3,10,554
3,11,594
3,12,160
3,13,224
3,14,642
3,15,0
4,0,28
4,1,504
4,2,1034
4,3,748
4,4,0
4,5,1650
4,6,238
4,7,440
4,8,1624
4,9,186
4,10,1014
4,11,764
4,12,436
4,13,472
4,14,1832
4,15,0
5,0,18
5,1,646
5,2,806
5,3,470
5,4,1650
5,5,0
5,6,164
5,7,514
5,8,3406
5,9,462
5,10,782
5,11,1502
5,12,608
5,13,602
5,14,1292
5,15,0
6,0,0
6,1,22
6,2,158
6,3,20
6,4,238
6,5,164
6,6,0
6,7,80
6,8,212
6,9,2
6,10,132
6,11,62
6,12,82
6,13,20
6,14,156
6,15,0
7,0,6
7,1,162
7,2,426
7,3,148
7,4,440
7,5,514
7,6,80
7,7,0
7,8,712
7,9,68
7,10,306
7,11,300
7,12,124
7,13,190
7,14,272
7,15,0
8,0,6
8,1,478
8,2,984
8,3,512
8,4,1624
8,5,3406
8,6,212
8,7,712
8,8,0
8,9,502
8,10,1292
8,11,1478
8,12,724
8,13,642
8,14,1490
8,15,0
9,0,4
9,1,74
9,2,150
9,3,48
9,4,186
9,5,462
9,6,2
9,7,68
9,8,502
9,9,0
9,10,148
9,11,164
9,12,38
9,13,56
9,14,146
9,15,0
10,0,4
10,1,400
10,2,738
10,3,554
10,4,1014
10,5,782
10,6,132
10,7,306
10,8,1292
10,9,148
10,10,0
10,11,588
10,12,214
10,13,272
10,14,972
10,15,0
11,0,6
11,1,400
11,2,760
11,3,594
11,4,764
11,5,1502
11,6,62
11,7,300
11,8,1478
11,9,164
11,10,588
11,11,0
11,12,230
11,13,272
11,14,1134
11,15,0
12,0,10
12,1,106
12,2,326
12,3,160
12,4,436
12,5,608
12,6,82
12,7,124
12,8,724
12,9,38
12,10,214
12,11,230
12,12,0
12,13,138
12,14,310
12,15,0
13,0,10
13,1,236
13,2,394
13,3,224
13,4,472
13,5,602
13,6,20
13,7,190
13,8,642
13,9,56
13,10,272
13,11,272
13,12,138
13,13,0
13,14,352
13,15,0
14,0,20
14,1,490
14,2,1024
14,3,642
14,4,1832
14,5,1292
14,6,156
14,7,272
14,8,1490
14,9,146
14,10,972
14,11,1134
14,12,310
14,13,352
14,14,0
14,15,0
15,0,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
