source,target,weight
0,0,0
0,1,115
0,2,479
0,3,391
0,4,328
0,5,200
0,6,18
0,7,21
0,8,13
0,9,22
0,10,10
1,0,115
1,1,0
1,2,46
1,3,74
1,4,41
1,5,52
1,6,682
1,7,221
1,8,460
1,9,461
1,10,119
2,0,479
2,1,46
2,2,0
2,3,2045
2,4,528
2,5,543
2,6,14
2,7,7
2,8,12
2,9,14
2,10,82
3,0,391
3,1,74
3,2,2045
3,3,0
3,4,818
3,5,430
3,6,28
3,7,20
3,8,16
3,9,21
3,10,36
4,0,328
4,1,41
4,2,528
4,3,818
4,4,0
4,5,933
4,6,23
4,7,12
4,8,29
4,9,17
4,10,35
5,0,200
5,1,52
5,2,543
5,3,430
5,4,933
5,5,0
5,6,26
5,7,18
5,8,15
5,9,13
5,10,33
6,0,18
6,1,682
6,2,14
6,3,28
6,4,23
6,5,26
6,6,0
6,7,661
6,8,286
6,9,544
6,10,17
7,0,21
7,1,221
7,2,7
7,3,20
7,4,12
7,5,18
7,6,661
7,7,0
7,8,36
7,9,208
7,10,54
8,0,13
8,1,460
8,2,12
8,3,16
8,4,29
8,5,15
8,6,286
8,7,36
8,8,0
8,9,942
8,10,58
9,0,22
9,1,461
9,2,14
9,3,21
9,4,17
9,5,13
9,6,544
9,7,208
9,8,942
9,9,0
9,10,13
10,0,10
10,1,119
10,2,82
10,3,36
10,4,35
10,5,33
10,6,17
10,7,54
10,8,58
10,9,13
10,10,0
