source,target,weight
0,1,275
0,2,127
0,3,143
0,4,84
0,5,56
0,6,24
0,7,66
0,8,19
0,9,81
0,10,40
0,11,2
0,12,2
0,13,1
0,14,25
0,15,55
0,17,2
1,17,1
1,3,96
1,5,40
1,7,86
1,2,112
1,10,24
2,10,30
2,3,28
2,5,7
2,15,38
2,7,42
2,9,104
2,4,89
2,14,68
1,4,184
1,9,78
1,15,61
3,15,10
3,10,9
3,4,55
3,7,18
3,9,22
3,6,4
3,14,7
4,15,49
3,5,9
5,6,2
1,6,18
5,7,8
6,7,3
7,8,8
4,7,54
7,9,35
7,10,22
1,8,38
7,14,13
5,8,5
1,14,34
4,9,61
5,9,4
9,14,29
4,10,15
4,14,29
2,8,20
9,10,6
8,9,13
2,6,10
10,14,16
5,14,4
14,15,9
3,8,5
7,15,11
4,8,31
4,5,7
4,6,4
9,15,19
1,18,2
4,11,2
5,15,3
2,12,1
10,15,12
6,9,8
8,10,4
11,15,2
1,12,1
5,10,4
8,14,2
6,15,2
6,10,1
6,8,4
7,11,1
6,14,2
8,15,2
4,16,2
6,11,1
