source,target,weight
0,0,0
0,1,275
0,2,127
0,3,143
0,4,84
0,5,56
0,6,24
0,7,66
0,8,19
0,9,81
0,10,40
0,11,2
0,12,2
0,13,1
0,14,25
0,15,55
0,16,0
0,17,2
0,18,0
1,0,275
1,1,0
1,2,112
1,3,96
1,4,184
1,5,40
1,6,18
1,7,86
1,8,38
1,9,78
1,10,24
1,11,0
1,12,1
1,13,0
1,14,34
1,15,61
1,16,0
1,17,1
1,18,2
2,0,127
2,1,112
2,2,0
2,3,28
2,4,89
2,5,7
2,6,10
2,7,42
2,8,20
2,9,104
2,10,30
2,11,0
2,12,1
2,13,0
2,14,68
2,15,38
2,16,0
2,17,0
2,18,0
3,0,143
3,1,96
3,2,28
3,3,0
3,4,55
3,5,9
3,6,4
3,7,18
3,8,5
3,9,22
3,10,9
3,11,0
3,12,0
3,13,0
3,14,7
3,15,10
3,16,0
3,17,0
3,18,0
4,0,84
4,1,184
4,2,89
4,3,55
4,4,0
4,5,7
4,6,4
4,7,54
4,8,31
4,9,61
4,10,15
4,11,2
4,12,0
4,13,0
4,14,29
4,15,49
4,16,2
4,17,0
4,18,0
5,0,56
5,1,40
5,2,7
5,3,9
5,4,7
5,5,0
5,6,2
5,7,8
5,8,5
5,9,4
5,10,4
5,11,0
5,12,0
5,13,0
5,14,4
5,15,3
5,16,0
5,17,0
5,18,0
6,0,24
6,1,18
6,2,10
6,3,4
6,4,4
6,5,2
6,6,0
6,7,3
6,8,4
6,9,8
6,10,1
6,11,1
6,12,0
6,13,0
6,14,2
6,15,2
6,16,0
6,17,0
6,18,0
7,0,66
7,1,86
7,2,42
7,3,18
7,4,54
7,5,8
7,6,3
7,7,0
7,8,8
7,9,35
7,10,22
7,11,1
7,12,0
7,13,0
7,14,13
7,15,11
7,16,0
7,17,0
7,18,0
8,0,19
8,1,38
8,2,20
8,3,5
8,4,31
8,5,5
8,6,4
8,7,8
8,8,0
8,9,13
8,10,4
8,11,0
8,12,0
8,13,0
8,14,2
8,15,2
8,16,0
8,17,0
8,18,0
9,0,81
9,1,78
9,2,104
9,3,22
9,4,61
9,5,4
9,6,8
9,7,35
9,8,13
9,9,0
9,10,6
9,11,0
9,12,0
9,13,0
9,14,29
9,15,19
9,16,0
9,17,0
9,18,0
10,0,40
10,1,24
10,2,30
10,3,9
10,4,15
10,5,4
10,6,1
10,7,22
10,8,4
10,9,6
10,10,0
10,11,0
10,12,0
10,13,0
10,14,16
10,15,12
10,16,0
10,17,0
10,18,0
11,0,2
11,1,0
11,2,0
11,3,0
11,4,2
11,5,0
11,6,1
11,7,1
11,8,0
11,9,0
11,10,0
11,11,0
11,12,0
11,13,0
11,14,0
11,15,2
11,16,0
11,17,0
11,18,0
12,0,2
12,1,1
12,2,1
12,3,0
12,4,0
12,5,0
12,6,0
12,7,0
12,8,0
12,9,0
12,10,0
12,11,0
12,12,0
12,13,0
12,14,0
12,15,0
12,16,0
12,17,0
12,18,0
13,0,1
13,1,0
13,2,0
13,3,0
13,4,0
13,5,0
13,6,0
13,7,0
13,8,0
13,9,0
13,10,0
13,11,0
13,12,0
13,13,0
13,14,0
13,15,0
13,16,0
13,17,0
13,18,0
14,0,25
14,1,34
14,2,68
14,3,7
14,4,29
14,5,4
14,6,2
14,7,13
14,8,2
14,9,29
14,10,16
14,11,0
14,12,0
14,13,0
14,14,0
14,15,9
14,16,0
14,17,0
14,18,0
15,0,55
15,1,61
15,2,38
15,3,10
15,4,49
15,5,3
15,6,2
15,7,11
15,8,2
15,9,19
15,10,12
15,11,2
15,12,0
15,13,0
15,14,9
15,15,0
15,16,0
15,17,0
15,18,0
16,0,0
16,1,0
16,2,0
16,3,0
16,4,2
16,5,0
16,6,0
16,7,0
16,8,0
16,9,0
16,10,0
16,11,0
16,12,0
16,13,0
16,14,0
16,15,0
16,16,0
16,17,0
16,18,0
17,0,2
17,1,1
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,0
17,8,0
17,9,0
17,10,0
17,11,0
17,12,0
17,13,0
17,14,0
17,15,0
17,16,0
17,17,0
17,18,0
18,0,0
18,1,2
18,2,0
18,3,0
18,4,0
18,5,0
18,6,0
18,7,0
18,8,0
18,9,0
18,10,0
18,11,0
18,12,0
18,13,0
18,14,0
18,15,0
18,16,0
18,17,0
18,18,0
