node,x_pos,y_pos
0,-0.030773048149626638,0.01348714789311217
1,0.024912574499715266,0.009205105951062593
2,0.08750378930194398,0.034171058046816846
3,-0.09871441796680604,0.055532034886255015
4,0.060743309244871285,0.10911687747076208
5,-0.15417558687611718,-0.04839695168629489
6,-0.05944064484016371,-0.203438070400249
7,-0.03737277409491882,0.11809685011510448
8,0.22038843411267942,0.03796475471305635
9,0.04234960520546695,-0.06214675307088945
10,0.13375104260384316,0.16836876015593485
11,-0.3380237789312258,0.5574737708875384
12,-0.7604498352339419,0.0019352678628353228
13,-0.9755131017358825,-0.8580658269655805
14,0.15949040574519027,-0.060478471369625864
15,0.0016791144702267397,0.19327591069163338
16,0.48898173625254726,1.0
17,0.8569508977221856,-0.14339557648737264
18,0.377712278670012,-0.9227058886940954
