source,target,weight
0,1,40
0,2,120
0,7,84
0,4,60
0,5,74
0,6,42
0,8,20
0,9,110
0,10,58
0,11,126
0,12,16
0,13,32
0,14,18
0,15,12
0,16,36
0,17,28
0,18,14
0,19,14
1,10,62
1,2,98
1,15,22
1,6,56
1,19,2
1,13,34
1,9,66
1,7,56
1,8,10
1,17,40
1,4,22
1,11,30
1,14,6
1,5,26
1,12,28
1,16,34
1,18,14
2,15,52
2,9,114
2,10,72
2,11,226
2,4,168
2,5,102
2,6,120
2,7,122
2,12,26
2,8,58
2,14,26
2,18,12
2,13,84
2,16,110
2,17,100
2,19,32
7,10,78
7,15,26
7,13,84
7,16,78
7,19,26
7,5,48
7,11,128
7,9,158
7,17,100
7,14,8
7,4,80
7,8,14
7,6,8
7,18,30
7,12,32
4,5,18
4,6,40
4,10,46
4,9,78
4,12,22
4,16,46
4,18,14
4,8,10
4,11,112
4,13,64
4,15,48
4,17,48
4,19,22
4,14,10
5,10,36
5,19,2
5,11,84
5,6,74
5,9,114
5,12,48
5,8,44
5,17,46
5,16,32
5,13,26
5,15,32
5,14,10
5,18,4
6,12,68
6,16,38
6,15,32
6,9,160
6,11,68
6,19,24
6,8,32
6,14,30
6,13,12
6,18,18
6,10,60
6,17,18
8,12,14
8,18,4
8,9,14
8,11,40
8,13,12
8,16,6
8,17,18
8,10,16
8,19,2
8,15,10
9,14,42
9,13,64
9,10,96
9,12,64
9,11,172
9,17,94
9,16,134
9,19,52
9,18,18
9,15,16
10,15,44
10,14,6
10,11,142
10,12,48
10,17,52
10,13,24
10,16,56
10,18,4
10,19,4
11,15,62
11,17,124
11,12,72
11,18,18
11,13,120
11,16,90
11,14,34
11,19,4
11,22,2
12,16,24
12,19,12
12,15,4
12,17,36
12,13,10
12,18,2
12,14,2
13,14,2
13,16,44
13,17,66
13,19,14
13,15,32
13,18,10
14,15,8
14,17,2
14,16,2
14,18,2
15,17,38
15,16,48
15,19,12
15,18,12
16,17,42
16,19,18
16,18,12
17,18,8
17,19,16
