node,x_pos,y_pos
0,-0.0056328960076333714,0.020829261782608247
1,0.002745421369481388,0.019312225931591875
2,-0.010692792737846981,0.01831969325640438
7,-0.019887922640864513,0.02118992654273568
4,-0.02336382655736188,0.006579392748395746
5,-0.016216395444676655,0.030829947787869162
6,-0.004359043073816821,0.010600629266414995
8,0.0016657458677472186,0.03718963626082662
9,-0.01473548858008313,0.009905776019265379
10,-0.01130536699272278,0.026972023257569904
11,-0.016747103747674234,0.01512038125347673
12,-0.0347493178113939,0.013916021493389372
13,-0.0175149578011323,0.0021784971914512443
14,0.013307021720459979,0.0023131935360828607
15,-0.006080686164630671,0.0021651486265357386
16,-0.02611323600658145,0.014866100260061287
17,-0.02793366690069236,0.02550108740633372
18,-0.015623958320345696,0.04649766411347613
19,-0.030952592477337847,-0.007043884124256648
21,0.9695412261177762,-0.0795718439131434
22,-0.08721553614435903,-0.1198012675054817
23,-0.8800610502862519,0.6325983554074345
24,-0.36189463629727686,0.880852718131821
3,0.5719243233847634,-0.6313206847308626
20,0.05189673553245378,-1.0
