source,target,weight
0,0,0
0,1,16
0,2,8
0,3,16
0,4,18
0,5,5
0,6,21
0,7,17
0,8,16
0,9,14
0,10,24
1,0,16
1,1,0
1,2,2
1,3,14
1,4,5
1,5,3
1,6,25
1,7,14
1,8,13
1,9,13
1,10,13
2,0,8
2,1,2
2,2,0
2,3,8
2,4,5
2,5,0
2,6,7
2,7,11
2,8,7
2,9,8
2,10,2
3,0,16
3,1,14
3,2,8
3,3,0
3,4,9
3,5,6
3,6,21
3,7,13
3,8,16
3,9,12
3,10,9
4,0,18
4,1,5
4,2,5
4,3,9
4,4,0
4,5,3
4,6,11
4,7,9
4,8,16
4,9,8
4,10,12
5,0,5
5,1,3
5,2,0
5,3,6
5,4,3
5,5,0
5,6,4
5,7,3
5,8,2
5,9,3
5,10,6
6,0,21
6,1,25
6,2,7
6,3,21
6,4,11
6,5,4
6,6,0
6,7,16
6,8,7
6,9,19
6,10,13
7,0,17
7,1,14
7,2,11
7,3,13
7,4,9
7,5,3
7,6,16
7,7,0
7,8,12
7,9,6
7,10,8
8,0,16
8,1,13
8,2,7
8,3,16
8,4,16
8,5,2
8,6,7
8,7,12
8,8,0
8,9,20
8,10,14
9,0,14
9,1,13
9,2,8
9,3,12
9,4,8
9,5,3
9,6,19
9,7,6
9,8,20
9,9,0
9,10,13
10,0,24
10,1,13
10,2,2
10,3,9
10,4,12
10,5,6
10,6,13
10,7,8
10,8,14
10,9,13
10,10,0
