source,target,weight
0,0,0.0
0,1,4.0
0,2,12.0
0,3,18.0
0,4,3.0
0,5,55.0
0,6,18.0
0,7,19.0
0,8,8.0
0,9,8.0
0,10,13.0
1,0,4.0
1,1,0.0
1,2,314.0
1,3,69.0
1,4,407.0
1,5,7.0
1,6,2260.0
1,7,27.0
1,8,67.0
1,9,216.0
1,10,41.0
2,0,12.0
2,1,314.0
2,2,0.0
2,3,166.0
2,4,4737.0
2,5,74.0
2,6,6827.0
2,7,92.0
2,8,69.0
2,9,360.0
2,10,132.0
3,0,18.0
3,1,69.0
3,2,166.0
3,3,0.0
3,4,35.0
3,5,50.0
3,6,359.0
3,7,70.0
3,8,122.0
3,9,67.0
3,10,3.0
4,0,3.0
4,1,407.0
4,2,4737.0
4,3,35.0
4,4,0.0
4,5,6.0
4,6,6583.0
4,7,28.0
4,8,2.0
4,9,429.0
4,10,115.0
5,0,55.0
5,1,7.0
5,2,74.0
5,3,50.0
5,4,6.0
5,5,0.0
5,6,35.0
5,7,8.0
5,8,9.0
5,9,23.0
5,10,2.0
6,0,18.0
6,1,2260.0
6,2,6827.0
6,3,359.0
6,4,6583.0
6,5,35.0
6,6,0.0
6,7,177.0
6,8,39.0
6,9,1238.0
6,10,227.0
7,0,19.0
7,1,27.0
7,2,92.0
7,3,70.0
7,4,28.0
7,5,8.0
7,6,177.0
7,7,0.0
7,8,43.0
7,9,138.0
7,10,3.0
8,0,8.0
8,1,67.0
8,2,69.0
8,3,122.0
8,4,2.0
8,5,9.0
8,6,39.0
8,7,43.0
8,8,0.0
8,9,96.0
8,10,13.0
9,0,8.0
9,1,216.0
9,2,360.0
9,3,67.0
9,4,429.0
9,5,23.0
9,6,1238.0
9,7,138.0
9,8,96.0
9,9,0.0
9,10,70.0
10,0,13.0
10,1,41.0
10,2,132.0
10,3,3.0
10,4,115.0
10,5,2.0
10,6,227.0
10,7,3.0
10,8,13.0
10,9,70.0
10,10,0.0
