node,centrality,community,density,eign,betwness,closeness,volatility,name,type
1799,2,0,0.9011857707509882,0.000144144528175,1.6920097082508903e-05,0.3821656050955414,0.0,1A#1799,incoming
1760,28,0,0.9011857707509882,0.0192203751235524,0.0003791579189189,0.511727078891258,0.0,1A#1760,incoming
1770,28,0,0.9011857707509882,0.0118841001939975,0.000863244833269,0.4968944099378882,0.0,1A#1770,incoming
1778,31,0,0.9011857707509882,0.0139691289614496,0.000611732421642,0.5052631578947369,0.0,1A#1778,incoming
1774,42,0,0.9011857707509882,0.0273612527460235,0.0015670830245872,0.54421768707483,0.0,1A#1774,incoming
1789,45,0,0.9011857707509882,0.0248365641658068,0.0053142244441516,0.547945205479452,0.0,1A#1789,incoming
1796,47,0,0.9011857707509882,0.0165949913447519,0.0034773043504176,0.5491990846681922,0.0,1A#1796,incoming
1790,48,0,0.9011857707509882,0.0233834053275681,0.0014675555605169,0.54421768707483,0.0,1A#1790,incoming
1768,49,0,0.9011857707509882,0.0285863154413088,0.0041447005538971,0.5491990846681922,0.0,1A#1768,incoming
1783,49,0,0.9011857707509882,0.0298795888550983,0.0039988489177391,0.5466970387243736,0.0,1A#1783,incoming
1759,57,0,0.9011857707509882,0.0481429062326669,0.0127671175194181,0.5581395348837209,0.0,1A#1759,incoming
1772,58,0,0.9011857707509882,0.0460399340253066,0.0052072598508424,0.5594405594405595,0.0,1A#1772,incoming
1764,60,0,0.9011857707509882,0.0448699498480928,0.0073298109895657,0.5660377358490566,0.0,1A#1764,incoming
1766,60,0,0.9011857707509882,0.0698004546340514,0.0050664190728306,0.5687203791469194,0.0,1A#1766,incoming
1792,62,0,0.9011857707509882,0.0634300951245463,0.0110071435329732,0.5700712589073634,0.0,1A#1792,incoming
1798,62,0,0.9011857707509882,0.013959250405877,0.0121254890510844,0.5714285714285714,0.0,1A#1798,incoming
1767,65,0,0.9011857707509882,0.0845953757950379,0.0073878474488089,0.5769230769230769,0.0,1A#1767,incoming
1775,66,0,0.9011857707509882,0.064702759199512,0.0054286492889768,0.5769230769230769,0.0,1A#1775,incoming
1752,68,0,0.9011857707509882,0.0781834835697851,0.0053148781424828,0.5783132530120482,0.0,1A#1752,incoming
1711,73,0,0.9011857707509882,0.0683867635815611,0.0027380564366266,0.5882352941176471,0.0,1A#1711,incoming
1787,73,0,0.9011857707509882,0.0828170833328578,0.0178806076306081,0.5882352941176471,0.0,1A#1787,incoming
1757,78,0,0.9011857707509882,0.1272327816344707,0.0069221441316651,0.594059405940594,0.0,1A#1757,incoming
1761,97,0,0.9011857707509882,0.0611158700688713,0.0177250094471587,0.6233766233766234,0.0,1A#1761,incoming
1661,27,1,0.9766666666666668,0.151039158545932,1.1271120630895947e-05,0.4678362573099415,0.0,1B#1661,incoming
1687,27,1,0.9766666666666668,0.1177792653780382,0.0001143166569997,0.4715127701375246,0.0,1B#1687,incoming
1779,27,1,0.9766666666666668,0.1163770130468268,0.000459386454273,0.4715127701375246,0.0,1B#1779,incoming
1664,29,1,0.9766666666666668,0.1120041170109692,0.0005756374948258,0.4790419161676646,0.0,1B#1664,incoming
1680,29,1,0.9766666666666668,0.117620024924899,0.0004019644032826,0.4780876494023904,0.0,1B#1680,incoming
