source,target,weight
0,0,0
0,1,18
0,2,14
0,3,13
0,4,14
0,5,16
0,6,10
0,7,21
0,8,9
0,9,26
0,10,0
1,0,18
1,1,0
1,2,21
1,3,17
1,4,16
1,5,15
1,6,9
1,7,19
1,8,13
1,9,17
1,10,0
2,0,14
2,1,21
2,2,0
2,3,9
2,4,9
2,5,16
2,6,11
2,7,12
2,8,15
2,9,7
2,10,0
3,0,13
3,1,17
3,2,9
3,3,0
3,4,14
3,5,18
3,6,5
3,7,22
3,8,14
3,9,8
3,10,0
4,0,14
4,1,16
4,2,9
4,3,14
4,4,0
4,5,14
4,6,16
4,7,13
4,8,13
4,9,12
4,10,0
5,0,16
5,1,15
5,2,16
5,3,18
5,4,14
5,5,0
5,6,8
5,7,20
5,8,12
5,9,19
5,10,0
6,0,10
6,1,9
6,2,11
6,3,5
6,4,16
6,5,8
6,6,0
6,7,8
6,8,16
6,9,12
6,10,0
7,0,21
7,1,19
7,2,12
7,3,22
7,4,13
7,5,20
7,6,8
7,7,0
7,8,19
7,9,15
7,10,0
8,0,9
8,1,13
8,2,15
8,3,14
8,4,13
8,5,12
8,6,16
8,7,19
8,8,0
8,9,13
8,10,0
9,0,26
9,1,17
9,2,7
9,3,8
9,4,12
9,5,19
9,6,12
9,7,15
9,8,13
9,9,0
9,10,0
10,0,0
10,1,0
10,2,0
10,3,0
10,4,0
10,5,0
10,6,0
10,7,0
10,8,0
10,9,0
10,10,0
