node,x_pos,y_pos
0,-0.014601885136158463,-0.04014013076995307
1,-0.03522714567515097,-0.07261516825701361
2,-0.08899200566506703,-0.062450690018258044
3,-0.08578197806149458,-0.09043542452028407
4,-0.071711870539748,-0.11362931250638088
5,-0.7791487731067614,0.7078068459495127
6,0.8363500253572,-0.6951956798299614
7,-0.026871868202311848,-0.09607018592423444
8,-0.08992434313685503,-0.029934125917229444
9,-0.059638925238398595,-0.06536572720062697
10,-0.0946910586493751,-0.12683170453439538
11,-0.34023377412155553,-0.8982302711573511
12,0.4085725996549891,0.7956268025528482
13,-0.0530175997825892,0.009428554797875053
14,-0.04068593520044399,-0.11900973898150137
15,0.45546450938289046,-0.9102704613308631
16,-0.19927306667137606,0.9532615370226716
17,0.9378081389033065,0.4655194819547062
18,0.020097221064658496,-0.06831300414024465
19,0.9433477823604347,-0.20909049726296125
20,-0.9525445567153996,-0.3613766847126708
21,-1.0,0.30067071920612276
22,-0.4672556005862082,0.7636005878791029
23,0.7979601097654144,-0.03695572229890958
