source,target,weight
0,0,0
0,1,317
0,2,89
0,3,41
0,4,16
0,5,59
0,6,187
0,7,125
0,8,57
0,9,86
0,10,13
0,11,43
0,12,26
0,13,18
0,14,39
0,15,34
0,16,52
0,17,3
0,18,11
0,19,14
0,20,2
0,21,0
0,22,2
0,23,22
0,24,0
0,25,0
0,26,17
0,27,0
0,28,4
0,29,16
0,30,67
0,31,4
0,32,3
0,33,0
0,34,151
0,35,0
0,36,0
0,37,3
0,38,10
0,39,46
0,40,15
0,41,61
1,0,317
1,1,0
1,2,62
1,3,101
1,4,12
1,5,37
1,6,166
1,7,85
1,8,9
1,9,109
1,10,8
1,11,22
1,12,7
1,13,23
1,14,67
1,15,47
1,16,60
1,17,0
1,18,4
1,19,14
1,20,17
1,21,4
1,22,3
1,23,14
1,24,0
1,25,5
1,26,13
1,27,0
1,28,9
1,29,31
1,30,86
1,31,155
1,32,61
1,33,0
1,34,221
1,35,0
1,36,0
1,37,16
1,38,53
1,39,65
1,40,106
1,41,33
2,0,89
2,1,62
2,2,0
2,3,9
2,4,3
2,5,27
2,6,81
2,7,33
2,8,24
2,9,14
2,10,6
2,11,18
2,12,16
2,13,4
2,14,10
2,15,59
2,16,15
2,17,6
2,18,0
2,19,4
2,20,2
2,21,0
2,22,1
2,23,5
2,24,0
2,25,9
2,26,10
2,27,3
2,28,15
2,29,20
2,30,26
2,31,1
2,32,0
2,33,0
2,34,89
2,35,0
2,36,0
2,37,4
2,38,2
2,39,21
2,40,6
2,41,25
3,0,41
3,1,101
3,2,9
3,3,0
3,4,0
3,5,64
3,6,51
3,7,17
3,8,19
3,9,73
3,10,0
3,11,2
3,12,1
3,13,15
3,14,53
3,15,22
3,16,18
3,17,0
3,18,2
3,19,1
3,20,4
3,21,0
3,22,0
3,23,0
3,24,0
3,25,0
3,26,3
3,27,0
3,28,2
3,29,4
3,30,27
3,31,1
3,32,28
3,33,0
3,34,120
3,35,3
3,36,0
3,37,7
3,38,9
3,39,15
3,40,20
3,41,14
4,0,16
4,1,12
4,2,3
4,3,0
4,4,0
4,5,0
4,6,2
4,7,4
4,8,0
4,9,0
4,10,0
4,11,1
4,12,1
4,13,0
4,14,2
4,15,0
4,16,0
4,17,0
4,18,1
4,19,4
4,20,0
4,21,0
4,22,0
4,23,0
4,24,0
4,25,0
4,26,0
4,27,0
4,28,0
4,29,0
4,30,6
4,31,1
4,32,0
4,33,0
4,34,13
4,35,0
4,36,0
4,37,7
4,38,0
4,39,1
4,40,4
4,41,1
5,0,59
5,1,37
5,2,27
5,3,64
5,4,0
5,5,0
5,6,55
5,7,71
5,8,22
5,9,14
5,10,0
5,11,13
5,12,1
5,13,2
5,14,35
5,15,51
5,16,26
5,17,4
5,18,1
5,19,7
5,20,6
5,21,6
5,22,0
5,23,39
5,24,0
5,25,0
5,26,1
5,27,8
5,28,4
5,29,10
5,30,20
5,31,1
5,32,5
5,33,0
5,34,113
5,35,0
5,36,0
5,37,0
5,38,29
5,39,36
5,40,7
5,41,9
6,0,187
6,1,166
6,2,81
6,3,51
6,4,2
6,5,55
6,6,0
6,7,127
6,8,70
6,9,46
6,10,1
6,11,27
6,12,35
6,13,58
6,14,148
6,15,61
6,16,38
6,17,0
6,18,17
6,19,1
6,20,11
6,21,8
6,22,6
6,23,24
6,24,0
6,25,0
6,26,17
6,27,0
6,28,33
6,29,23
6,30,48
6,31,6
6,32,62
6,33,0
6,34,481
6,35,0
6,36,4
6,37,16
6,38,161
6,39,144
6,40,168
6,41,91
7,0,125
7,1,85
7,2,33
7,3,17
7,4,4
7,5,71
7,6,127
7,7,0
7,8,66
7,9,18
7,10,3
7,11,76
7,12,0
7,13,5
7,14,27
7,15,82
7,16,26
7,17,5
7,18,0
7,19,1
7,20,15
7,21,0
7,22,2
7,23,9
7,24,0
7,25,0
7,26,3
7,27,2
7,28,33
7,29,20
7,30,18
7,31,11
7,32,4
7,33,0
7,34,101
7,35,0
7,36,0
7,37,12
7,38,11
7,39,19
7,40,16
7,41,1
8,0,57
8,1,9
8,2,24
8,3,19
8,4,0
8,5,22
8,6,70
8,7,66
8,8,0
8,9,40
8,10,0
8,11,29
8,12,18
8,13,2
8,14,28
8,15,6
8,16,6
8,17,0
8,18,1
8,19,0
8,20,14
8,21,0
8,22,0
8,23,1
8,24,0
8,25,0
8,26,0
8,27,0
8,28,7
8,29,1
8,30,69
8,31,0
8,32,8
8,33,19
8,34,72
8,35,0
8,36,0
8,37,0
8,38,21
8,39,39
8,40,3
8,41,13
9,0,86
9,1,109
9,2,14
9,3,73
9,4,0
9,5,14
9,6,46
9,7,18
9,8,40
9,9,0
9,10,0
9,11,16
9,12,1
9,13,11
9,14,30
9,15,16
9,16,25
9,17,0
9,18,2
9,19,3
9,20,29
9,21,0
9,22,1
9,23,2
9,24,0
9,25,1
9,26,5
9,27,0
9,28,5
9,29,20
9,30,33
9,31,5
9,32,8
9,33,0
9,34,148
9,35,0
9,36,0
9,37,2
9,38,18
9,39,24
9,40,15
9,41,31
10,0,13
10,1,8
10,2,6
10,3,0
10,4,0
10,5,0
10,6,1
10,7,3
10,8,0
10,9,0
10,10,0
10,11,2
10,12,0
10,13,0
10,14,0
10,15,0
10,16,0
10,17,0
10,18,0
10,19,0
10,20,0
10,21,0
10,22,0
10,23,0
10,24,0
10,25,0
10,26,0
10,27,0
10,28,0
10,29,0
10,30,0
10,31,0
10,32,0
10,33,0
10,34,0
10,35,0
10,36,0
10,37,0
10,38,0
10,39,0
10,40,0
10,41,0
11,0,43
11,1,22
11,2,18
11,3,2
11,4,1
11,5,13
11,6,27
11,7,76
11,8,29
11,9,16
11,10,2
11,11,0
11,12,0
11,13,2
11,14,4
11,15,20
11,16,13
11,17,0
11,18,6
11,19,5
11,20,27
11,21,1
11,22,0
11,23,0
11,24,0
11,25,0
11,26,0
11,27,0
11,28,11
11,29,0
11,30,29
11,31,1
11,32,3
11,33,0
11,34,28
11,35,0
11,36,0
11,37,0
11,38,5
11,39,8
11,40,19
11,41,1
12,0,26
12,1,7
12,2,16
12,3,1
12,4,1
12,5,1
12,6,35
12,7,0
12,8,18
12,9,1
12,10,0
12,11,0
12,12,0
12,13,0
12,14,12
12,15,13
12,16,4
12,17,0
12,18,0
12,19,1
12,20,3
12,21,0
12,22,0
12,23,12
12,24,0
12,25,0
12,26,1
12,27,0
12,28,2
12,29,0
12,30,7
12,31,0
12,32,2
12,33,0
12,34,31
12,35,0
12,36,0
12,37,0
12,38,0
12,39,0
12,40,2
12,41,1
13,0,18
13,1,23
13,2,4
13,3,15
13,4,0
13,5,2
13,6,58
13,7,5
13,8,2
13,9,11
13,10,0
13,11,2
13,12,0
13,13,0
13,14,19
13,15,10
13,16,6
13,17,0
13,18,20
13,19,6
13,20,0
13,21,0
13,22,0
13,23,1
13,24,0
13,25,0
13,26,0
13,27,0
13,28,0
