source,target,type
0,6,
0,78,
0,90,outandin
0,118,outgoing
0,178,
0,189,outandin
0,228,
0,249,
0,295,
0,333,
0,409,
0,470,
0,502,
0,538,
0,569,incoming
0,599,
0,605,
0,693,
0,710,
0,767,
0,862,
0,976,
0,991,
6,178,
6,189,
6,333,
6,569,incoming
78,178,
78,506,outgoing
78,569,incoming
78,976,
90,31,outandin
90,40,outgoing
90,62,outgoing
90,72,outandin
90,114,outgoing
90,166,outgoing
90,167,incoming
90,173,outgoing
90,178,
90,184,outandin
90,191,incoming
90,199,incoming
90,220,
90,236,outandin
90,281,outandin
90,283,
90,316,incoming
90,416,
90,464,incoming
90,506,
90,516,outgoing
90,602,outandin
90,662,outgoing
90,663,incoming
90,693,outgoing
90,695,outandin
90,701,incoming
90,791,outandin
90,810,outandin
90,823,outandin
90,850,
90,851,outandin
90,881,outgoing
90,890,outandin
90,900,outgoing
90,920,outandin
90,923,
90,927,
90,978,outandin
90,984,outandin
90,997,
118,107,incoming
118,335,
118,365,outandin
118,502,
118,532,outgoing
118,862,
178,2,
178,61,outandin
178,65,outandin
178,159,outgoing
178,214,outandin
178,228,
178,231,
178,249,
178,295,
178,333,
178,334,incoming
178,339,outandin
178,409,
178,470,
178,482,
178,502,
178,538,
178,599,
178,605,
178,607,
178,646,incoming
178,693,
178,710,
178,767,
178,862,
178,969,incoming
178,976,
178,990,outandin
178,991,
189,32,outandin
189,38,outgoing
189,61,
189,114,
189,195,outandin
189,201,
189,236,
189,249,
189,365,
189,410,
189,470,
189,595,
189,652,
189,716,
189,718,
189,880,outandin
189,904,
189,977,
189,1004,
228,333,
228,362,outandin
228,502,
228,569,incoming
228,605,
249,32,outgoing
249,280,outgoing
249,502,outandin
249,569,incoming
249,643,outandin
249,658,outandin
249,828,outandin
295,569,incoming
295,681,outandin
295,779,outandin
333,19,
333,29,incoming
333,75,outandin
333,502,
333,506,outgoing
333,569,
333,607,outgoing
333,700,outandin
333,743,outandin
333,783,outandin
409,506,outgoing
409,569,incoming
470,569,incoming
470,605,outgoing
502,2,outandin
502,32,outandin
502,61,outgoing
502,143,outandin
502,159,
502,334,outandin
502,511,incoming
502,532,incoming
502,538,outgoing
502,569,incoming
502,591,
502,607,
502,693,
502,700,outgoing
502,710,
502,718,outgoing
502,851,outgoing
502,862,outgoing
502,951,outgoing
502,969,outandin
502,980,outandin
538,362,outgoing
538,569,incoming
538,951,outandin
569,2,outgoing
569,214,outandin
569,599,incoming
569,605,incoming
569,607,incoming
569,629,outandin
569,693,
569,710,incoming
569,767,incoming
569,862,incoming
569,976,incoming
