node,x_pos,y_pos
0,-0.06797476514842286,0.15814231907103962
1,-0.061258817706537794,0.11194699187460994
2,-0.6750295052222495,-0.730524095563727
3,-0.06825659669513663,0.12704806549536868
4,-0.08648209764196274,0.1412346522217036
5,-0.07984929343382657,0.12290636585957235
6,1.0,-0.21887696966634457
7,-0.09116431858271626,0.11838019202820528
8,-0.08308356045548758,0.0641934456285341
9,-0.047036914580536,0.13117047445395993
10,-0.04025881594392282,0.09719320373316277
11,-0.07074014249083001,0.09599087336852419
12,-0.10828431007847136,0.108154656903693
13,-0.1126867592306311,0.14130310200176577
14,-0.08078311404859105,0.10657632672029249
15,0.6728890112593222,-0.5748396041303603
