source,target,weight
0,0,0
0,1,12
0,2,0
0,3,13
0,4,19
0,5,23
0,6,0
0,7,10
0,8,3
0,9,1
0,10,0
0,11,4
0,12,2
0,13,1
0,14,15
0,15,0
1,0,12
1,1,0
1,2,0
1,3,43
1,4,8
1,5,36
1,6,0
1,7,40
1,8,4
1,9,20
1,10,18
1,11,59
1,12,6
1,13,6
1,14,53
1,15,0
2,0,0
2,1,0
2,2,0
2,3,0
2,4,0
2,5,0
2,6,0
2,7,0
2,8,0
2,9,0
2,10,0
2,11,0
2,12,0
2,13,0
2,14,0
2,15,0
3,0,13
3,1,43
3,2,0
3,3,0
3,4,40
3,5,61
3,6,0
3,7,41
3,8,6
3,9,10
3,10,11
3,11,25
3,12,20
3,13,7
3,14,59
3,15,0
4,0,19
4,1,8
4,2,0
4,3,40
4,4,0
4,5,66
4,6,0
4,7,29
4,8,4
4,9,10
4,10,8
4,11,5
4,12,13
4,13,10
4,14,38
4,15,0
5,0,23
5,1,36
5,2,0
5,3,61
5,4,66
5,5,0
5,6,0
5,7,57
5,8,6
5,9,26
5,10,15
5,11,55
5,12,35
5,13,21
5,14,55
5,15,0
6,0,0
6,1,0
6,2,0
6,3,0
6,4,0
6,5,0
6,6,0
6,7,0
6,8,0
6,9,0
6,10,0
6,11,0
6,12,0
6,13,0
6,14,0
6,15,0
7,0,10
7,1,40
7,2,0
7,3,41
7,4,29
7,5,57
7,6,0
7,7,0
7,8,4
7,9,14
7,10,13
7,11,24
7,12,6
7,13,14
7,14,44
7,15,0
8,0,3
8,1,4
8,2,0
8,3,6
8,4,4
8,5,6
8,6,0
8,7,4
8,8,0
8,9,3
8,10,2
8,11,5
8,12,2
8,13,0
8,14,11
8,15,0
9,0,1
9,1,20
9,2,0
9,3,10
9,4,10
9,5,26
9,6,0
9,7,14
9,8,3
9,9,0
9,10,7
9,11,15
9,12,8
9,13,6
9,14,12
9,15,0
10,0,0
10,1,18
10,2,0
10,3,11
10,4,8
10,5,15
10,6,0
10,7,13
10,8,2
10,9,7
10,10,0
10,11,10
10,12,0
10,13,2
10,14,21
10,15,0
11,0,4
11,1,59
11,2,0
11,3,25
11,4,5
11,5,55
11,6,0
11,7,24
11,8,5
11,9,15
11,10,10
11,11,0
11,12,14
11,13,9
11,14,34
11,15,0
12,0,2
12,1,6
12,2,0
12,3,20
12,4,13
12,5,35
12,6,0
12,7,6
12,8,2
12,9,8
12,10,0
12,11,14
12,12,0
12,13,7
12,14,26
12,15,0
13,0,1
13,1,6
13,2,0
13,3,7
13,4,10
13,5,21
13,6,0
13,7,14
13,8,0
13,9,6
13,10,2
13,11,9
13,12,7
13,13,0
13,14,9
13,15,0
14,0,15
14,1,53
14,2,0
14,3,59
14,4,38
14,5,55
14,6,0
14,7,44
14,8,11
14,9,12
14,10,21
14,11,34
14,12,26
14,13,9
14,14,0
14,15,0
15,0,0
15,1,0
15,2,0
15,3,0
15,4,0
15,5,0
15,6,0
15,7,0
15,8,0
15,9,0
15,10,0
15,11,0
15,12,0
15,13,0
15,14,0
15,15,0
