source,target,weight
0,0,0
0,1,17
0,2,8
0,3,11
0,4,8
0,5,15
0,6,4
0,7,2
0,8,9
0,9,11
0,10,11
0,11,3
0,12,0
0,13,7
0,14,0
1,0,17
1,1,0
1,2,15
1,3,21
1,4,13
1,5,16
1,6,4
1,7,5
1,8,4
1,9,16
1,10,7
1,11,7
1,12,0
1,13,12
1,14,2
2,0,8
2,1,15
2,2,0
2,3,21
2,4,10
2,5,18
2,6,8
2,7,4
2,8,6
2,9,8
2,10,21
2,11,7
2,12,0
2,13,7
2,14,4
3,0,11
3,1,21
3,2,21
3,3,0
3,4,8
3,5,19
3,6,8
3,7,2
3,8,4
3,9,6
3,10,14
3,11,11
3,12,0
3,13,9
3,14,2
4,0,8
4,1,13
4,2,10
4,3,8
4,4,0
4,5,11
4,6,4
4,7,0
4,8,3
4,9,3
4,10,9
4,11,13
4,12,0
4,13,7
4,14,2
5,0,15
5,1,16
5,2,18
5,3,19
5,4,11
5,5,0
5,6,6
5,7,1
5,8,12
5,9,17
5,10,13
5,11,11
5,12,0
5,13,1
5,14,4
6,0,4
6,1,4
6,2,8
6,3,8
6,4,4
6,5,6
6,6,0
6,7,1
6,8,5
6,9,2
6,10,5
6,11,4
6,12,0
6,13,2
6,14,0
7,0,2
7,1,5
7,2,4
7,3,2
7,4,0
7,5,1
7,6,1
7,7,0
7,8,0
7,9,0
7,10,5
7,11,4
7,12,0
7,13,2
7,14,0
8,0,9
8,1,4
8,2,6
8,3,4
8,4,3
8,5,12
8,6,5
8,7,0
8,8,0
8,9,0
8,10,7
8,11,5
8,12,0
8,13,5
8,14,2
9,0,11
9,1,16
9,2,8
9,3,6
9,4,3
9,5,17
9,6,2
9,7,0
9,8,0
9,9,0
9,10,12
9,11,3
9,12,0
9,13,2
9,14,2
10,0,11
10,1,7
10,2,21
10,3,14
10,4,9
10,5,13
10,6,5
10,7,5
10,8,7
10,9,12
10,10,0
10,11,12
10,12,0
10,13,6
10,14,2
11,0,3
11,1,7
11,2,7
11,3,11
11,4,13
11,5,11
11,6,4
11,7,4
11,8,5
11,9,3
11,10,12
11,11,0
11,12,0
11,13,10
11,14,0
12,0,0
12,1,0
12,2,0
12,3,0
12,4,0
12,5,0
12,6,0
12,7,0
12,8,0
12,9,0
12,10,0
12,11,0
12,12,0
12,13,0
12,14,0
13,0,7
13,1,12
13,2,7
13,3,9
13,4,7
13,5,1
13,6,2
13,7,2
13,8,5
13,9,2
13,10,6
13,11,10
13,12,0
13,13,0
13,14,0
14,0,0
14,1,2
14,2,4
14,3,2
14,4,2
14,5,4
14,6,0
14,7,0
14,8,2
14,9,2
14,10,2
14,11,0
14,12,0
14,13,0
14,14,0
