source,target,weight
0,5,15
0,2,8
0,3,11
0,4,8
0,6,4
0,1,17
0,8,9
0,9,11
0,10,11
0,13,7
0,11,3
3,5,19
2,5,18
5,8,12
1,5,16
5,11,11
5,10,13
4,5,11
2,3,21
2,7,4
2,8,6
2,9,8
2,10,21
1,2,15
2,14,4
2,6,8
2,4,10
2,13,7
2,11,7
1,4,13
4,13,7
4,10,9
3,4,8
4,8,3
4,11,13
6,10,5
1,3,21
1,9,16
1,11,7
1,10,7
1,13,12
1,14,2
1,8,4
1,7,5
3,8,4
8,14,2
8,10,7
6,8,5
8,11,5
8,13,5
5,9,17
7,10,5
9,10,12
9,14,2
4,9,3
3,9,6
9,11,3
10,13,6
3,10,14
10,11,12
5,6,6
3,6,8
11,13,10
0,7,2
3,11,11
3,13,9
5,13,1
5,14,4
4,6,4
4,14,2
3,14,2
7,11,4
3,7,2
5,7,1
6,7,1
7,13,2
9,13,2
6,9,2
10,14,2
6,11,4
1,6,4
6,13,2
