node,x_pos,y_pos
0,0.14253626239209374,-0.17719671627694392
1,0.79566350905273,-0.21818815085012086
2,-0.786641838825202,-1.0
3,-0.028324677538892163,0.05795432651043504
4,0.25568884823399446,0.5987874480856289
5,-0.5247360076121917,0.0830835359137972
6,0.42269211304205057,-0.2528021348394563
7,-0.02237429126468608,-0.45072991924563516
8,-0.5845655039426658,0.46003599163386644
9,-0.09852032878138056,0.2010323028368315
10,0.259191941563909,-0.6024504513441179
11,0.1366814069179736,0.27775669455256724
12,0.12476317533143118,0.13663109019294087
13,-0.5724994912070911,-0.5385143898831273
14,-0.1606761602348058,-0.14440533233945493
15,-0.039251914757819834,-0.23962775556869056
16,-0.20971149409303852,0.8436402463048028
17,0.46337906363540354,0.4531621909814569
18,-0.083760505945389,0.3608614951498795
19,0.5104658940335769,0.1509695281853406
